text_idx,stat_automated_readability_index,stat_avg_sent_len,stat_avg_word_len,stat_char_count,stat_coleman_liau_index,stat_dale_chall_readability_score,stat_difficult_words,stat_flesch_kincaid_grade,stat_flesch_reading_ease,stat_gunning_fog,stat_has_because,stat_has_example,stat_has_multiple_choice,stat_has_therefore,stat_linsear_write_formula,stat_long_word_ratio,stat_max_sent_len,stat_mcalpine_eflaw,stat_n_comma,stat_n_exclaim,stat_n_newlines,stat_n_paragraphs,stat_n_paren,stat_n_question,stat_n_quote,stat_n_semicolon,stat_sentence_count,stat_smog_index,stat_spache_readability,stat_text_standard,stat_ttr,stat_unique_words,stat_word_count,stat_word_entropy
22,12.407422222222223,79.0,4.318987341772152,2141,11.081142857142854,9.563515873015874,75.0,10.03047619047619,57.78174603174605,12.006349206349206,0.0,0.0,0.0,0.0,7.7142857142857135,0.16962025316455695,124,27.5,29,0,0,1,0,0,14,1,5,12.554650470220118,5.620095238095237,11.0,0.5139240506329114,203,395,7.136694533369235
23,6.514073482428113,15.8,4.094936708860759,1649,6.194249201277952,7.742260766773163,43.0,6.23426677316294,78.24034584664538,8.304728434504794,0.0,0.0,0.0,0.0,11.8,0.14556962025316456,39,22.8,12,0,0,1,0,0,4,0,20,8.697196308434329,4.474403993610224,6.0,0.5759493670886076,182,316,6.9367077511540245
24,5.5005303030303025,12.375,4.282828282828283,1069,6.531313131313134,6.9617141414141415,23.0,5.982714646464647,74.21073863636367,7.576262626262627,0.0,0.0,0.0,0.0,6.0,0.15151515151515152,20,17.8125,5,0,0,1,0,1,2,0,16,8.660442795831768,3.7566022727272723,5.0,0.601010101010101,119,198,6.497835485107933
25,10.261019065520948,20.36842105263158,4.465116279069767,2170,8.45102040816327,9.332377336197638,46.0,9.945601503759402,60.50466165413536,11.72201933404941,1.0,1.0,0.0,1.0,10.666666666666666,0.1834625322997416,35,29.842105263157894,19,0,0,1,0,0,0,1,19,11.101131339891392,6.029685284640172,9.0,0.34108527131782945,132,387,6.108147248372081
26,6.011616743471581,11.952380952380953,4.366533864541832,1381,7.279032258064515,8.23342173579109,35.0,6.239907834101384,71.35962365591398,7.627035330261137,0.0,1.0,0.0,0.0,5.888888888888889,0.17928286852589642,22,16.476190476190474,6,0,0,1,0,0,0,0,21,9.236282656511921,4.099304147465437,5.0,0.549800796812749,138,251,6.600279874015866
27,10.58245907349356,17.833333333333332,4.64797507788162,1886,9.947962382445144,10.158343538836643,62.0,9.188124346917451,60.75352751654478,11.47760362243121,0.0,0.0,0.0,0.0,9.0,0.21495327102803738,33,25.444444444444443,21,0,0,1,0,0,6,0,18,11.855464076750408,5.467613897596657,8.0,0.5358255451713395,172,321,6.845293956220622
28,13.227408216783218,37.833333333333336,4.748898678414097,1322,12.831884057971017,9.680654765041721,54.0,11.130733421168205,48.77802371541506,12.744664031620554,0.0,1.0,0.0,0.0,10.833333333333334,0.2555066079295154,68,26.272727272727273,9,0,0,1,2,0,4,0,6,13.023866798666859,5.818933684672814,12.0,0.6387665198237885,145,227,6.752637091426586
29,12.795350013308493,25.454545454545453,4.9071428571428575,1706,10.724567474048442,10.421360686718126,48.0,12.147820069204155,47.564194836305575,14.42863987223849,0.0,0.0,0.0,0.0,21.333333333333332,0.2892857142857143,53,29.76923076923077,8,0,0,1,0,1,4,0,11,13.757784519515319,6.175614586105935,12.0,0.5035714285714286,141,280,6.670210143718978
30,7.063955162484575,16.705882352941178,4.165492957746479,1508,6.44507042253521,6.633456835128418,28.0,6.547829328914666,77.87289560894781,7.949958574979289,1.0,0.0,0.0,0.0,7.428571428571429,0.15492957746478872,27,24.58823529411765,19,1,0,1,0,0,0,0,17,8.671277953709914,4.072698425849213,6.0,0.573943661971831,163,284,6.871450401802625
31,4.014755949490045,9.620689655172415,4.193548387096774,1522,5.704929577464792,6.9021675084992715,23.0,3.8933948518698394,84.59147887323947,6.452452646915979,0.0,0.0,0.0,0.0,5.555555555555555,0.1039426523297491,17,13.344827586206897,5,0,0,1,0,0,0,0,29,8.104835398774807,3.097996600291403,5.0,0.5340501792114696,149,279,6.705743191718184
32,11.399820295983083,19.636363636363637,4.659722222222222,2534,10.174883720930236,9.85704756871036,84.0,10.912727272727277,51.636363636363654,13.585623678646938,1.0,0.0,0.0,0.0,13.8,0.19675925925925927,44,27.136363636363637,29,0,0,1,2,0,2,0,22,13.246248875233395,5.7149090909090905,9.0,0.5300925925925926,229,432,7.194506722045348
33,10.231079545454545,16.0,4.809659090909091,2121,10.485470085470087,9.331292747992748,61.0,8.382700077700079,63.37959790209793,11.168142968142968,1.0,0.0,0.0,0.0,6.5,0.21022727272727273,38,21.772727272727273,18,0,0,1,0,0,6,0,22,11.479024033405114,4.779189199689199,10.0,0.5568181818181818,196,352,7.152536043852023
34,8.170481283422461,20.77777777777778,4.181818181818182,990,6.902673796791447,5.746159037433155,10.0,7.478401069518718,74.75289572192514,8.335614973262032,0.0,0.0,0.0,0.0,7.2857142857142865,0.13368983957219252,35,26.4,6,0,0,1,0,2,4,0,9,10.125756701596842,4.02757165775401,6.0,0.48128342245989303,90,187,6.000660303009135
35,8.115942622950818,17.5,4.355102040816327,1354,7.935802469135805,8.598703127572016,39.0,7.529646090534978,69.93274074074075,9.27835390946502,0.0,0.0,0.0,0.0,11.6,0.16326530612244897,29,22.533333333333335,10,0,0,1,0,0,4,0,14,9.888512548439397,4.609619753086419,7.0,0.6530612244897959,160,245,6.917626774614994
36,9.016437143419239,18.375,4.537414965986395,1680,8.722033898305089,9.475070289132603,54.0,8.37764705882353,65.90651046859426,10.466600199401794,0.0,0.0,0.0,0.0,15.25,0.18027210884353742,40,23.941176470588236,18,0,0,1,0,0,6,0,16,10.718039707386858,5.034917248255233,8.0,0.608843537414966,179,294,6.9864152992589945
37,13.50060606060606,22.0,4.959595959595959,1203,11.561616161616165,9.91128585858586,46.0,11.822323232323232,49.486818181818194,14.052525252525255,0.0,1.0,0.0,0.0,11.5,0.25757575757575757,35,29.11111111111111,14,0,0,1,0,0,0,1,9,13.731508374201276,6.286454545454545,11.0,0.5707070707070707,113,198,6.416553603740304
38,9.038596890405763,16.11111111111111,4.655172413793103,1688,9.389619377162628,8.749153133410227,46.0,8.106268742791237,65.5413792772011,10.43606305267205,1.0,1.0,0.0,0.0,7.571428571428571,0.2103448275862069,36,21.833333333333332,13,0,0,1,0,0,11,2,18,11.20814326018867,4.799027104959631,8.0,0.596551724137931,173,290,6.946949865057195
39,10.919672523961658,22.428571428571427,4.630573248407643,1818,9.838709677419356,9.283564516129033,51.0,9.742379032258068,59.72356854838712,11.362903225806452,1.0,0.0,0.0,0.0,11.4,0.23885350318471338,61,26.5625,16,0,0,1,0,0,6,0,14,11.333407214811011,5.429584677419355,10.0,0.5605095541401274,176,314,6.942794095665019
40,8.595839160839162,20.23076923076923,4.129277566539924,1379,6.6425855513307965,7.521771248903188,30.0,8.182889733840305,72.42852588476165,9.61322023983621,0.0,0.0,0.0,0.0,7.142857142857142,0.1634980988593156,35,29.46153846153846,17,0,0,1,0,0,0,0,13,8.617729084823388,4.803325533781807,7.0,0.5703422053231939,150,263,6.633705754441799
41,10.22439189189189,124.5,4.461847389558233,1386,11.1972972972973,9.161276576576576,50.0,6.883412162162163,70.42484797297298,8.613063063063064,0.0,0.0,0.0,0.0,6.25,0.18875502008032127,200,18.1875,16,0,0,1,0,0,12,0,2,9.354420925462398,5.003483108108108,8.0,0.5542168674698795,138,249,6.5888632181410305
42,6.788259109311738,21.24,4.1939736346516,2879,6.709230769230768,7.8983522267206485,71.0,5.676842105263159,78.7355263157895,7.781376518218623,0.0,0.0,0.0,0.0,14.5,0.16195856873822975,98,19.710526315789473,40,0,0,1,0,4,36,0,25,8.841846274778883,4.157704453441295,6.0,0.5141242937853108,273,531,7.420312240224801
43,12.309367529880475,18.285714285714285,5.20703125,1630,13.184860557768925,9.82471952191235,53.0,10.179121015936257,50.02453809760959,13.605677290836656,0.0,0.0,0.0,0.0,7.625,0.29296875,34,21.1875,20,2,0,1,0,0,2,0,14,13.526455162492045,5.4493438745019915,9.0,0.546875,140,256,6.647910167050068
44,4.3233246753246775,14.217391304347826,4.048929663608563,1723,5.067682926829267,6.672681010452962,37.0,4.987717770034845,80.16756097560979,6.636933797909407,0.0,0.0,0.0,0.0,4.5,0.14067278287461774,43,17.0,12,0,0,1,0,3,22,0,23,8.192908349453996,3.5394947735191633,4.0,0.5076452599388379,166,327,6.690079795670622
45,2.9626358664028842,9.865671641791044,3.950075642965204,3374,4.074277016742773,6.661357520196699,64.0,3.6363226788432286,86.9948703898841,5.747795340124107,0.0,0.0,0.0,0.0,4.6,0.13313161875945537,23,14.96923076923077,16,0,0,1,0,4,6,3,67,7.554174236665414,3.128111556023885,3.0,0.4689863842662632,310,661,7.482748897031878
46,18.958174273858923,41.333333333333336,5.701612903225806,1690,16.953526970954346,11.187171203319501,64.0,17.36003734439834,13.524537344398368,20.59435684647303,0.0,0.0,0.0,0.0,15.8,0.3790322580645161,56,32.6,14,0,0,1,0,0,6,1,6,18.35118385865746,7.448718257261412,16.0,0.5362903225806451,133,248,6.635479321434413
47,14.193311688311688,28.285714285714285,4.4646464646464645,2201,9.033838383838383,8.94709769119769,62.0,13.499004329004332,48.66136363636366,15.354689754689753,0.0,1.0,0.0,0.0,12.2,0.1919191919191919,42,40.214285714285715,22,0,0,1,2,0,0,0,14,13.596283718651353,6.781831168831168,13.0,0.45202020202020204,179,396,6.8271006861375065
48,7.6901520467836235,33.22222222222222,4.040133779264214,3063,8.16333333333333,8.493527290448343,95.0,6.515808966861602,73.65798245614037,8.424951267056532,1.0,0.0,0.0,0.0,4.9,0.1454849498327759,89,20.63157894736842,42,1,0,1,2,0,6,0,18,9.276330184999454,4.419350877192983,7.0,0.479933110367893,287,598,7.418556528436534
49,12.658712715855572,24.333333333333332,4.695205479452055,1715,10.253741496598643,10.343801308215594,59.0,11.331360544217688,54.10283359497646,13.6720041862899,0.0,0.0,0.0,0.0,16.0,0.2568493150684932,52,31.846153846153847,12,0,0,1,0,0,4,0,12,12.766815935922704,6.338653584510727,9.0,0.5205479452054794,152,292,6.6765444728753165
50,10.953983344899378,21.333333333333332,4.265625,1405,7.553076923076922,8.756363636363636,41.0,10.32972027972028,63.102552447552455,13.146853146853147,0.0,0.0,0.0,0.0,12.2,0.15234375,33,34.54545454545455,12,1,0,1,0,1,4,0,12,12.40481918309499,5.560958041958042,7.0,0.578125,148,256,6.586947017231978
51,13.133584715937651,24.428571428571427,5.099415204678363,2163,12.03735632183908,10.641151521298175,74.0,11.449851250845168,49.43321501014199,14.395131845841787,0.0,0.0,0.0,0.0,13.0,0.28362573099415206,43,27.176470588235293,15,0,0,1,0,0,12,0,14,13.310731037718625,6.2213299526707235,12.0,0.5526315789473685,189,342,7.074472659356492
52,14.431735294117644,59.666666666666664,5.078212290502793,2208,13.991150442477878,11.239682647926427,87.0,11.679684192260975,46.84249349297241,15.174110706229397,1.0,1.0,0.0,0.0,13.2,0.276536312849162,121,25.529411764705884,12,0,0,1,0,0,4,1,6,14.038888211671637,6.466635085892763,13.0,0.5363128491620112,192,358,7.034602205046837
53,4.971961538461535,13.733333333333333,4.15210355987055,3316,5.783739837398375,7.12436741713571,62.0,4.5255894308943105,83.68140478424019,6.161663539712321,0.0,0.0,0.0,0.0,4.888888888888889,0.14563106796116504,68,17.28846153846154,33,4,0,1,0,4,30,1,45,7.947957967961353,3.443506722951845,4.0,0.5048543689320388,312,618,7.5849092103120554
54,15.358511194029852,23.4,5.156695156695156,2206,14.244776119402982,11.41520895522388,99.0,14.097416044776121,31.283138992537317,15.897388059701493,0.0,0.0,0.0,0.0,8.428571428571429,0.301994301994302,53,28.125,24,0,0,1,2,1,6,0,15,14.731742533061166,6.948799440298506,14.0,0.5811965811965812,204,351,7.134973767498975
55,7.530731707317074,12.2,4.729508196721311,1439,9.347540983606564,8.512685573770494,34.0,7.25488524590164,64.77822950819672,7.502950819672131,0.0,1.0,0.0,0.0,6.5,0.20081967213114754,23,16.35,11,0,0,1,0,0,0,1,20,9.766711354998122,4.321495081967212,7.0,0.5368852459016393,131,244,6.548210366248145
56,10.844615384615388,16.0,5.077205882352941,1679,11.797794117647058,10.35135,62.0,9.347794117647059,56.541323529411784,12.723529411764707,0.0,0.0,0.0,0.0,7.25,0.27941176470588236,32,20.705882352941178,7,0,0,1,0,0,2,0,17,12.319762396917735,5.624411764705881,9.0,0.5735294117647058,156,272,6.831935404690553
57,12.626477572559367,18.95,5.105540897097625,2356,12.311345646437996,10.034177255936676,93.0,12.59838918205805,38.49045976253299,15.390026385224274,0.0,1.0,0.0,0.0,18.25,0.2928759894459103,41,26.15,16,0,0,1,0,0,2,0,20,14.836745963215662,6.075066094986807,11.0,0.5488126649076517,208,379,7.082267059355119
58,4.082722989261452,13.44,3.9107142857142856,1720,4.340059347181008,6.223474656555665,19.0,3.9840092317837126,88.7300945158809,5.823453126717222,0.0,0.0,0.0,0.0,6.428571428571429,0.1130952380952381,31,18.333333333333332,24,2,0,1,0,4,14,1,25,6.775458762138227,3.211351796900758,5.0,0.5059523809523809,170,336,6.895542358272701
59,9.839472455648924,16.357142857142858,4.786026200873362,2710,10.206126914660835,8.764970647077213,88.0,10.089142700844015,51.79872811816196,12.830540793998125,1.0,1.0,0.0,0.0,10.5,0.26419213973799127,46,23.285714285714285,24,1,0,1,0,2,6,0,28,12.785403640627713,5.417345498593312,9.0,0.4585152838427948,210,458,6.968591937862351
60,10.56478881987578,19.166666666666668,4.808695652173913,1392,10.7825327510917,9.68816363069245,53.0,8.927276980661262,60.19232532751093,10.73499688084841,0.0,0.0,0.0,0.0,10.166666666666666,0.2217391304347826,30,21.928571428571427,15,0,0,1,0,0,0,0,12,11.491704259439757,5.436186837180287,10.0,0.6217391304347826,143,230,6.728238300010515
61,9.266452429149801,16.42105263157895,4.631410256410256,1804,9.533548387096776,9.131827674023768,57.0,8.58735144312394,62.55576400679118,9.881154499151103,0.0,0.0,0.0,0.0,11.8,0.21474358974358973,31,22.263157894736842,8,0,0,1,0,1,4,0,19,10.542938554032801,5.247913412563667,8.0,0.5833333333333334,182,312,7.041712473582571
62,6.453530000000001,14.647058823529411,4.152610441767068,1316,6.313253012048197,7.2620144578313255,28.0,6.260097891566264,77.89930346385543,7.831425702811245,0.0,0.0,0.0,0.0,11.0,0.13253012048192772,33,23.0625,10,2,0,1,0,0,6,0,17,8.472884824447931,4.207609688755019,6.0,0.5301204819277109,132,249,6.4942473277961765
63,9.888814589665653,18.647058823529413,4.659305993690852,1887,9.371604938271602,9.938837037037038,70.0,9.639876543209876,58.009444444444455,11.520987654320988,0.0,0.0,0.0,0.0,11.2,0.2082018927444795,49,25.055555555555557,23,0,0,1,0,1,8,1,17,12.060818386365153,5.712802469135802,9.0,0.6056782334384858,192,317,7.039372282971001
64,11.490328638497651,23.25,4.369175627240144,1557,8.37879858657244,9.60460789163722,37.0,10.077464664310956,64.81664458186104,13.108244994110718,0.0,0.0,0.0,0.0,12.6,0.17562724014336917,41,32.833333333333336,19,0,0,1,0,0,0,0,12,12.457975602129121,5.501352473498233,12.0,0.4982078853046595,139,279,6.578555184813494
65,6.197762879322514,16.53846153846154,4.046511627906977,1113,5.826046511627908,7.247598389982111,25.0,6.666511627906978,76.72381037567085,9.033989266547406,0.0,1.0,0.0,0.0,7.0,0.12093023255813953,33,25.076923076923077,11,0,0,1,2,0,0,0,13,9.057496981413337,4.370923076923077,6.0,0.4883720930232558,105,215,6.263855552529297
66,6.562001849283405,21.785714285714285,4.288524590163934,1668,7.016393442622952,6.324159640905543,23.0,5.627072599531619,80.58775956284154,6.858704137392663,1.0,1.0,0.0,0.0,6.571428571428571,0.13114754098360656,53,20.333333333333332,14,0,0,1,0,1,16,0,14,7.793537801064561,3.6199718969555033,6.0,0.4786885245901639,146,305,6.666684990531468
67,13.797110016420362,22.0,4.94949494949495,1239,11.701492537313435,11.107367661691542,51.0,13.43243781094527,38.536815920398055,16.296517412935323,0.0,0.0,0.0,0.0,11.166666666666666,0.32323232323232326,37,31.444444444444443,21,0,0,1,0,0,2,0,9,15.322241378113624,6.683522388059702,11.0,0.6060606060606061,120,198,6.431460331176692
68,11.654472123368926,34.625,4.819494584837545,1697,10.806428571428572,10.370830952380953,60.0,9.853571428571431,57.66476190476192,11.466666666666669,0.0,0.0,0.0,0.0,11.8,0.22382671480144403,47,24.733333333333334,22,0,0,1,2,0,4,0,8,11.855464076750408,5.682428571428572,10.0,0.592057761732852,164,277,6.874703798018926
69,15.306153846153848,24.53846153846154,5.037617554858934,1999,12.066049382716052,10.769567331433999,65.0,13.177530864197532,44.97696581196584,14.907502374169042,0.0,0.0,0.0,0.0,15.5,0.30407523510971785,33,34.15384615384615,29,0,0,1,0,0,2,0,13,13.757784519515319,6.635869895536562,14.0,0.542319749216301,173,319,6.88763937923194
70,7.955238095238094,16.095238095238095,4.340236686390533,1849,7.919519519519522,9.212173444873445,55.0,8.063955383955385,65.49135135135137,9.345860145860147,1.0,0.0,0.0,0.0,6.0,0.1952662721893491,35,22.047619047619047,12,0,0,1,0,2,4,0,21,9.84237267433701,4.908490776490776,7.0,0.48520710059171596,164,338,6.655042916899481
71,8.458220211161386,14.4,4.787037037037037,1283,9.924423963133641,9.374830076804916,36.0,8.486101382488481,59.98819969278037,13.528602150537635,0.0,0.0,0.0,0.0,8.857142857142858,0.2824074074074074,25,19.933333333333334,7,1,0,1,0,0,0,0,15,12.913307274991674,5.217048847926266,8.0,0.5462962962962963,118,216,6.3407009039252955
72,9.653566552901022,22.384615384615383,4.463917525773196,1658,8.658219178082192,9.57070684931507,51.0,9.025445205479453,62.859880136986305,12.094520547945207,0.0,0.0,0.0,0.0,15.25,0.20618556701030927,56,25.875,20,0,0,1,2,1,6,0,13,11.698219412168324,5.444441780821917,8.0,0.5601374570446735,163,291,6.822010890605094
73,15.211003344481604,22.071428571428573,4.964401294498382,1894,12.882943143812707,11.800945484949834,71.0,13.467625418060205,39.471939799331125,15.755183946488296,0.0,0.0,0.0,0.0,17.75,0.29449838187702265,35,31.53846153846154,17,0,0,1,2,0,4,0,14,15.503899672038209,6.785678929765886,15.0,0.5372168284789643,166,309,6.76369385366993
74,9.635045787545785,18.0,4.608333333333333,2094,9.149999999999999,8.530491575091576,54.0,9.032087912087913,61.179578754578785,10.55970695970696,0.0,0.0,0.0,0.0,10.333333333333334,0.16944444444444445,60,23.61904761904762,26,0,0,1,0,4,6,0,20,10.712014347399686,4.842340659340659,8.0,0.5555555555555556,200,360,7.1293651755477905
75,18.009379562043797,27.1,5.317343173431734,1782,14.23037037037037,11.408662962962964,70.0,14.956296296296298,35.923333333333346,17.31851851851852,0.0,0.0,0.0,0.0,17.5,0.3173431734317343,40,34.7,14,0,0,1,14,0,4,0,10,15.903189008614273,7.257851851851852,17.0,0.6420664206642066,174,271,7.026166859683547
76,13.74790909090909,27.25,5.015290519877676,2030,11.859938837920492,9.111939021406728,62.0,12.00129663608563,47.84744954128442,13.979938837920493,0.0,1.0,0.0,0.0,15.25,0.2691131498470948,57,30.066666666666666,26,0,0,1,0,0,12,0,12,13.5591,6.148274006116209,13.0,0.5535168195718655,181,327,7.058050838987498
77,7.602375859434684,128.0,4.4453125,716,9.555932203389837,8.04916594761171,16.0,5.293636363636363,76.21630970724193,4.629892141756549,0.0,0.0,0.0,0.0,4.888888888888889,0.171875,128,14.454545454545455,11,0,0,1,0,0,0,0,1,6.574015621080383,3.6634098613251154,4.0,0.5390625,69,128,5.690718945008262
