text_idx,stat_automated_readability_index,stat_avg_sent_len,stat_avg_word_len,stat_char_count,stat_coleman_liau_index,stat_dale_chall_readability_score,stat_difficult_words,stat_flesch_kincaid_grade,stat_flesch_reading_ease,stat_gunning_fog,stat_has_because,stat_has_example,stat_has_multiple_choice,stat_has_therefore,stat_linsear_write_formula,stat_long_word_ratio,stat_max_sent_len,stat_mcalpine_eflaw,stat_n_comma,stat_n_exclaim,stat_n_newlines,stat_n_paragraphs,stat_n_paren,stat_n_question,stat_n_quote,stat_n_semicolon,stat_sentence_count,stat_smog_index,stat_spache_readability,stat_text_standard,stat_ttr,stat_unique_words,stat_word_count,stat_word_entropy
12,7.062835051546394,15.666666666666666,4.411347517730497,3209,7.5391003460207635,9.734932802768167,71.0,6.9697214532872,70.83018771626297,9.378615916955017,1.0,0.0,0.0,0.0,12.4,0.15070921985815602,37,20.4,21,0,0,1,0,0,0,1,36,10.067206243781511,4.647038235294117,6.0,0.43439716312056736,245,564,7.263559099943069
13,10.452702883970488,19.88,4.633802816901408,2893,9.745858585858592,9.681570707070708,73.0,9.200404040404042,61.75393939393942,11.616161616161618,0.0,0.0,0.0,0.0,12.2,0.20321931589537223,32,24.703703703703702,35,0,0,1,0,0,0,1,25,11.356394951697197,5.5088484848484836,9.0,0.43661971830985913,217,497,6.9419471207961445
14,10.602231947483588,18.958333333333332,4.712087912087912,2683,10.02422907488987,9.441178731277533,79.0,9.452311894273127,59.63916387665199,12.286026431718064,1.0,1.0,0.0,0.0,11.8,0.22197802197802197,38,24.76,30,0,0,1,0,0,0,0,24,12.052694948225742,5.350661321585903,9.0,0.4835164835164835,220,455,7.180220547055377
15,8.118683073229292,15.35483870967742,4.42436974789916,2818,8.370431211498971,10.247932685106896,79.0,7.684061480855174,65.48347596328063,9.507645850948183,1.0,0.0,0.0,0.0,8.142857142857142,0.1869747899159664,32,20.0,29,0,0,1,14,0,0,0,31,10.39495659498063,4.730486230221041,7.0,0.4369747899159664,208,476,6.971196720407837
16,8.992924528301884,16.384615384615383,4.557120500782473,3678,9.292234548335976,9.073361553090333,102.0,7.841489302694139,66.94001525356579,10.176877971473852,0.0,0.0,0.0,0.0,6.25,0.18622848200312989,34,21.475,41,0,0,1,0,0,0,0,39,10.577609850970193,4.794178328050712,8.0,0.48826291079812206,312,639,7.5983081034322995
17,11.144817401598111,18.103448275862068,4.923809523809524,3298,10.873529411764704,10.834510294117647,106.0,10.62409155597723,50.148754743833024,14.592884250474384,0.0,0.0,0.0,0.0,8.714285714285714,0.2704761904761905,45,24.677419354838708,43,0,0,1,2,0,0,0,29,13.987681621865246,5.921778462998102,10.0,0.4438095238095238,233,525,7.044421535951588
18,9.495545927209704,16.428571428571427,4.619130434782608,3360,9.424738675958189,8.631264041811846,78.0,8.218195121951222,65.35241463414637,9.835261324041813,1.0,1.0,0.0,0.0,7.857142857142858,0.21217391304347827,33,22.714285714285715,39,0,0,1,0,0,0,0,35,10.85414291250217,4.844431358885018,8.0,0.40695652173913044,234,575,6.967282321563985
19,8.199486618537154,16.641025641025642,4.446841294298921,3692,8.472642967542509,9.647639559873408,91.0,7.7075016559947045,67.24120685213809,9.438566276587915,1.0,1.0,0.0,0.0,6.75,0.19722650231124808,41,21.38095238095238,28,2,0,1,0,3,0,1,39,10.125756701596842,5.031473283285493,7.0,0.4206471494607088,273,649,7.479927146415979
20,10.188773291925465,18.823529411764707,4.584375,3722,9.543171114599684,9.397681538461539,100.0,8.735629513343799,64.84865620094195,10.922072213500785,1.0,0.0,0.0,0.0,10.166666666666666,0.2109375,48,25.228571428571428,30,0,0,1,0,0,0,0,34,11.033125177085406,5.308810675039247,9.0,0.4484375,287,640,7.454891012568707
21,6.573373541469564,18.235294117647058,4.0209677419354835,3272,6.398013245033113,8.40186477451908,75.0,6.018902554399244,77.52409492273732,7.805361084831285,1.0,0.0,0.0,0.0,8.833333333333334,0.12903225806451613,49,21.071428571428573,36,1,0,1,0,1,0,0,34,8.841846274778883,4.290555345316934,6.0,0.4612903225806452,286,620,7.3510196553676215
22,10.144855491329476,17.5,4.677551020408163,2978,9.024710424710424,9.096011196911197,68.0,9.848938223938227,57.40112934362935,11.878764478764479,1.0,1.0,0.0,0.0,9.0,0.18775510204081633,41,26.321428571428573,31,0,0,1,2,1,0,1,28,11.698219412168324,5.240550193050193,8.0,0.35306122448979593,173,490,6.6659350314280825
23,8.259344193817878,15.941176470588236,4.3837638376383765,3053,8.431698113207545,8.895175052410902,81.0,6.983364779874215,71.21722746331238,9.058700209643606,1.0,0.0,0.0,0.0,8.666666666666666,0.15313653136531366,37,20.38888888888889,46,0,0,1,2,0,0,0,34,9.861636050157227,4.651059748427673,8.0,0.492619926199262,267,542,7.329140956452863
24,8.874382003250364,16.96,4.596698113207547,2491,9.277283372365343,9.708900763292567,81.0,8.485037730939371,62.39701448521123,11.103443490328736,0.0,0.0,0.0,0.0,12.2,0.19811320754716982,32,22.296296296296298,21,0,0,1,2,0,0,0,25,11.132987735899903,5.223924017694509,8.0,0.49764150943396224,211,424,7.020895837550343
25,8.907098136645963,17.65625,4.530973451327434,3280,8.823426573426577,10.133714105894105,87.0,8.009238761238763,66.74874825174827,10.593086913086914,0.0,0.0,0.0,0.0,10.333333333333334,0.16991150442477876,34,21.914285714285715,31,0,0,1,0,0,0,0,32,10.973918162328555,4.9776085914085915,8.0,0.45486725663716815,257,565,7.323918314179191
26,12.378183753501396,20.0,4.885714285714286,2568,11.314691943127965,10.769621913789212,98.0,11.317285037237646,49.715110584518186,14.673166328142631,0.0,1.0,0.0,0.0,11.666666666666666,0.24047619047619048,49,26.666666666666668,19,0,0,1,0,0,0,3,21,13.925175675911131,6.3828551117129315,10.0,0.5523809523809524,232,420,7.31734328113339
27,10.413836680463998,18.9375,4.574257425742574,3470,9.7531197301855,9.32071433900557,97.0,9.426613521385868,59.48445909346415,11.707271705248097,1.0,0.0,0.0,0.0,17.75,0.22277227722772278,37,24.575757575757574,29,0,0,1,0,1,0,0,32,11.968066979954575,5.316066227196075,9.0,0.4521452145214521,274,606,7.450961711675162
28,7.966043233082704,19.74074074074074,4.288930581613508,2923,7.65019011406844,8.444328517110266,56.0,8.386024239543726,64.21595651140684,10.60541825095057,1.0,0.0,0.0,0.0,10.5,0.2101313320825516,45,23.59375,32,0,0,1,0,1,0,0,27,11.395327392982846,4.824368108365018,7.0,0.4427767354596623,236,533,7.1568203949310565
29,10.708503562945374,21.0,4.780952380952381,2549,10.6125,10.155353615384616,87.0,10.727003846153846,47.79299615384619,13.386769230769232,1.0,0.0,0.0,0.0,13.0,0.24285714285714285,41,23.24,24,0,0,1,10,1,0,0,20,13.28429990940602,5.6866823076923065,10.0,0.47619047619047616,200,420,7.054971497103102
30,8.701798848028353,17.0,4.571691176470588,3197,9.031751824817515,10.105076070230815,100.0,7.8216176760702325,65.36516571315843,8.552061550601698,0.0,0.0,0.0,0.0,7.833333333333334,0.22794117647058823,39,20.513513513513512,42,0,0,1,0,0,0,0,32,9.358847034038229,5.218565200236732,8.0,0.4834558823529412,263,544,7.278500409283266
31,11.074928215203265,20.4,4.637254901960785,2965,9.869685039370083,9.299091944276196,92.0,9.93905511811024,58.604642640823755,12.618534221683829,1.0,1.0,0.0,0.0,8.0,0.21764705882352942,62,27.076923076923077,25,0,0,1,0,1,0,0,25,12.091993763477543,5.760852210781344,9.0,0.4627450980392157,236,510,7.257187932867219
32,10.277259836937255,25.3125,4.340740740740741,2296,8.768159203980101,10.16354790334044,77.0,9.370241648898368,61.97813432835822,12.234257285003554,0.0,0.0,0.0,0.0,7.2857142857142865,0.20493827160493827,88,27.714285714285715,30,0,0,1,0,1,0,0,16,11.675519718221192,5.720232409381662,8.0,0.5407407407407407,219,405,7.139707421638754
33,7.8224688008681476,17.029411764705884,4.386873920552677,3251,7.919793459552498,9.286768393876258,93.0,7.514374943382556,68.420487136516,9.833517528761664,1.0,0.0,0.0,0.0,8.5,0.18307426597582038,34,22.0,27,0,0,1,4,0,0,1,34,10.367091270482366,4.9486884228643895,7.0,0.4369602763385147,253,579,7.117754343517085
34,7.796780900487526,14.571428571428571,4.566993464052287,3605,8.667408585055643,8.688432128920365,88.0,7.863446668593728,64.14737118803299,9.597355109119816,1.0,1.0,0.0,0.0,8.142857142857142,0.21895424836601307,28,20.045454545454547,17,0,0,1,8,5,0,1,42,10.487442992203412,4.591066086139616,7.0,0.4068627450980392,249,612,7.071164028953372
35,9.905291576673868,20.130434782608695,4.468682505399568,2634,8.773593073593076,8.996181593073594,71.0,9.393823376623377,60.628449350649376,12.067324675324677,0.0,1.0,0.0,0.0,13.6,0.183585313174946,49,25.76,34,0,0,1,2,0,0,3,23,12.55080252130686,5.231692987012988,8.0,0.4946004319654428,229,463,7.169840372541893
36,7.447324283810794,19.8125,4.184542586750789,3390,6.849999999999998,7.959211125916056,72.0,7.66277148567622,69.74698534310463,9.690606262491674,0.0,0.0,0.0,0.0,7.0,0.16246056782334384,45,24.07894736842105,28,0,0,1,0,0,0,0,32,10.937864256303701,4.558419720186542,6.0,0.39274447949526814,249,634,7.126945107274181
37,11.09309824704443,21.285714285714285,4.554809843400448,2567,9.429662921348317,9.642896322778345,61.0,10.250546475995915,57.59825076608786,13.663942798774258,1.0,0.0,0.0,0.0,10.833333333333334,0.21476510067114093,44,28.09090909090909,24,0,0,1,0,0,0,0,21,13.319297830178854,5.469022982635341,9.0,0.47651006711409394,213,447,7.072843892837863
38,9.223096573208721,19.071428571428573,4.415730337078652,3003,8.472149532710283,9.184248286604362,77.0,8.193785046728973,68.08033489096576,10.12398753894081,1.0,0.0,0.0,0.0,11.8,0.17790262172284643,38,25.033333333333335,31,0,0,1,0,0,0,1,28,10.504223727775692,5.0092009345794395,8.0,0.4438202247191011,237,534,7.210061574749673
39,11.56593366093366,22.555555555555557,4.610837438423645,2378,9.907125307125309,9.340184324324325,79.0,10.118981572481577,58.760093980343996,11.67808353808354,0.0,0.0,0.0,0.0,11.2,0.17980295566502463,61,27.55,19,0,0,1,2,0,0,0,18,11.407655852321103,5.652330343980344,10.0,0.4876847290640394,198,406,7.011033075411782
40,6.970910815939277,14.0,4.352380952380952,2374,7.727790973871734,9.48591947743468,71.0,7.644693893188261,64.44256915178917,9.802804382805917,0.0,0.0,0.0,0.0,6.375,0.19047619047619047,24,19.06451612903226,31,0,0,1,0,2,0,0,30,10.807276698888536,4.960046739713432,6.0,0.5190476190476191,218,420,7.128324173925944
41,7.849438636363633,19.714285714285715,4.144927536231884,2970,7.099817184643509,8.265867367458867,62.0,7.255721549360146,73.48850005712983,9.10441042047532,0.0,0.0,0.0,0.0,7.142857142857142,0.15217391304347827,66,23.96875,24,0,0,1,0,0,0,0,28,9.43580112360654,4.711375971206581,6.0,0.4329710144927536,239,552,7.16120646432914
42,8.609038322487347,16.923076923076923,4.675,2653,8.943668122270743,10.18569173216885,82.0,8.295877729257644,62.77688791848618,9.163435225618633,1.0,0.0,0.0,0.0,6.0,0.27045454545454545,29,21.6,32,0,0,1,0,0,0,0,26,10.125756701596842,5.3012069868995635,8.0,0.4863636363636364,214,440,7.044642208045324
43,11.772977031802121,18.966666666666665,4.926186291739895,3496,11.541134751773054,9.55006170212766,118.0,10.427367021276599,51.69562500000001,12.865602836879432,1.0,0.0,0.0,0.0,16.0,0.2583479789103691,64,23.84375,44,0,0,1,6,0,0,1,30,12.548637359260272,5.596110815602836,11.0,0.507908611599297,289,569,7.519612458827015
44,8.19576397515528,14.44186046511628,4.608695652173913,3683,9.184000000000001,9.413741043478261,98.0,7.720433043478263,63.91079913043481,9.914782608695653,1.0,0.0,0.0,0.0,6.5,0.2222222222222222,38,18.369565217391305,36,0,0,1,0,3,0,0,43,10.756437189917307,4.777480869565217,8.0,0.47020933977455714,292,621,7.537874817427661
45,6.531965210954851,14.423076923076923,4.357333333333333,2119,7.462467191601053,8.331440532433446,43.0,5.635945819272589,78.8914665354331,7.6475815523059625,0.0,0.0,0.0,0.0,6.75,0.18133333333333335,34,19.392857142857142,17,0,0,1,4,0,0,0,26,8.841846274778883,4.13451002999625,6.0,0.456,171,375,6.727787082134633
46,11.247891156462586,17.25,4.9623188405797105,2127,11.793586005830903,10.38514645286686,61.0,10.148513119533533,51.39427599611275,12.247619047619049,0.0,0.0,0.0,0.0,7.25,0.2811594202898551,39,21.428571428571427,10,0,0,1,0,0,0,1,20,12.118629464883021,5.599142857142857,11.0,0.48985507246376814,169,345,6.7973014159865714
47,7.3635631229235905,18.363636363636363,4.201320132013201,3321,7.176705490848587,8.270126023294509,62.0,6.291047836938436,76.7200659317804,8.139783693843595,1.0,0.0,0.0,0.0,7.571428571428571,0.1419141914191419,46,21.025,47,0,0,1,0,1,0,0,33,8.982922981607832,4.259688061564059,7.0,0.4174917491749175,253,606,7.188755766516979
48,8.033822605965462,17.27027027027027,4.327073552425665,3549,7.956782334384858,8.058842965299686,72.0,6.746705047318613,74.92264432176658,8.422018927444794,1.0,1.0,0.0,0.0,7.2857142857142865,0.14397496087636932,52,21.925,32,0,0,1,2,0,0,0,37,9.642632912329528,4.226846845425867,7.0,0.4428794992175274,283,639,7.354906868569164
49,6.566972226438004,15.473684210526315,4.304421768707483,3303,7.159459459459459,7.851260995085996,57.0,5.7427457002457025,77.85397420147422,7.6115479115479125,1.0,0.0,0.0,0.0,7.2857142857142865,0.15476190476190477,42,18.65909090909091,30,0,0,1,0,2,0,0,38,8.438071523408619,3.927307125307125,6.0,0.3741496598639456,220,588,7.057225439349186
50,9.608932874354558,17.78787878787879,4.567291311754685,3392,9.645407279029467,9.817865605347858,119.0,9.285875711809851,57.850353552859644,11.724268383263183,1.0,0.0,0.0,0.0,11.5,0.21124361158432708,29,23.34285714285714,29,0,0,1,2,0,0,0,33,11.926411293798804,5.369378261946025,9.0,0.4855195911413969,285,587,7.355407084173804
51,8.249547872340425,14.24,4.522471910112359,2144,8.362765957446808,9.925781872340426,63.0,6.814429787234044,72.9944,9.52663829787234,1.0,0.0,0.0,0.0,5.666666666666667,0.17696629213483145,26,20.92,25,0,0,1,0,0,0,0,25,9.888512548439397,4.652193191489362,9.0,0.5393258426966292,192,356,7.053920129825478
52,8.580723036754367,15.038461538461538,4.521739130434782,2225,9.241884816753927,9.366782964156263,70.0,7.592879581151834,66.79403544099881,9.122996375352397,0.0,0.0,0.0,0.0,11.4,0.1815856777493606,28,20.076923076923077,9,0,0,1,2,1,0,0,26,10.302915286807346,4.756688683044704,8.0,0.5345268542199488,209,391,7.157818166149491
53,10.732107438016527,21.130434782608695,4.450617283950617,2709,8.932505175983437,9.45106066252588,81.0,9.408281573498964,65.01316770186338,11.961076604554865,0.0,0.0,0.0,0.0,14.5,0.16255144032921812,39,29.08695652173913,19,0,0,1,0,0,0,0,23,11.295486806799005,5.438095238095238,8.0,0.5185185185185185,252,486,7.212833032595021
54,8.495160499877478,19.31578947368421,4.370572207084469,2063,8.005390835579515,9.53765334476844,56.0,7.589513599607944,70.68552499387405,10.195589316344034,1.0,0.0,0.0,0.0,8.833333333333334,0.17983651226158037,38,23.272727272727273,14,0,0,1,0,0,0,2,19,10.537671172512404,4.932136608674345,7.0,0.4550408719346049,167,367,6.794393678379746
55,9.69314483469553,19.23076923076923,4.458,2831,8.590059642147121,9.332060444738973,77.0,8.988478020764308,63.80107503129372,11.825609307120242,1.0,1.0,0.0,0.0,10.833333333333334,0.196,41,25.962962962962962,33,0,0,1,0,0,0,0,26,11.99289558779546,5.29520123702231,8.0,0.46,230,500,7.064411560699335
56,12.875691056910568,21.304347826086957,4.9714285714285715,3006,11.729531568228111,9.86096856754922,75.0,11.422558553971488,49.60706254243041,13.234249830278344,1.0,0.0,0.0,0.0,11.0,0.2653061224489796,39,27.875,23,0,0,1,0,1,0,0,23,13.493707505834458,6.17576349287169,10.0,0.42244897959183675,207,490,7.09169315550495
57,9.473369763858528,16.275,4.7265745007680495,3876,10.291446345256606,9.289546055915224,120.0,8.721798256718145,59.16545191507831,11.020275597670803,1.0,0.0,0.0,0.0,10.333333333333334,0.21351766513056836,33,20.674418604651162,30,0,0,1,2,3,0,0,40,11.439681333037012,5.033911533871025,9.0,0.4500768049155146,293,651,7.426528193626695
58,7.828142857142858,18.666666666666668,4.289285714285715,3095,7.612972972972976,8.832834105534106,77.0,7.284375804375806,71.08054054054055,9.369884169884171,0.0,1.0,0.0,0.0,6.875,0.15892857142857142,41,21.914285714285715,36,1,0,1,2,1,0,2,30,10.608840637214634,4.717379665379665,6.0,0.44107142857142856,247,560,7.288127665905789
59,9.827549019607844,18.11764705882353,4.579545454545454,3633,9.880921052631578,10.11761644736842,103.0,8.641118421052635,61.60782894736843,11.465789473684211,1.0,0.0,0.0,0.0,7.125,0.21266233766233766,39,22.0,29,0,0,1,2,2,0,1,34,11.822596298655498,5.329868421052632,9.0,0.44642857142857145,275,616,7.39444450755831
60,6.662716568544994,14.972222222222221,4.22634508348794,2933,7.442003853564547,8.462860524460735,68.0,6.5807406363081,70.42820386296351,8.608694017576013,1.0,0.0,0.0,0.0,10.5,0.15584415584415584,47,17.878048780487806,33,0,0,1,2,0,0,0,36,9.685265186389032,4.3140270689412095,6.0,0.4452690166975881,240,539,7.240290321565577
61,8.481354939798777,16.127659574468087,4.394459102902375,4344,8.27594278283485,10.197325210967545,137.0,7.823573582713113,68.11343801012646,9.561585922585286,0.0,0.0,0.0,0.0,6.375,0.16886543535620052,35,23.0,55,0,0,1,14,1,0,0,47,9.847296233982592,5.293204161248374,7.0,0.4736147757255937,359,758,7.495977338961814
62,5.704289360031407,16.34285714285714,4.050699300699301,3078,6.357499999999998,8.455012301587303,64.0,5.024761904761906,81.20246031746035,6.906349206349207,1.0,0.0,0.0,0.0,6.125,0.13111888111888112,35,17.77777777777778,27,0,0,1,0,0,0,1,35,8.021203637495837,3.8529523809523805,5.0,0.4423076923076923,253,572,7.33154882325155
63,8.075898744113033,17.22222222222222,4.440322580645161,3553,7.946771653543312,8.899805511811024,93.0,7.901722440944884,66.68628444881891,10.255511811023624,0.0,1.0,0.0,0.0,11.8,0.18548387096774194,35,22.475,36,0,0,1,8,0,0,0,36,10.84659523809377,4.783831692913386,7.0,0.45161290322580644,280,620,7.366749339296747
64,10.937391774891772,20.652173913043477,4.393684210526316,2702,9.805251641137858,10.24739992706054,78.0,9.239313457330415,62.736592359591555,12.168088986141505,1.0,0.0,0.0,0.0,10.666666666666666,0.21052631578947367,53,26.333333333333332,38,0,0,1,0,1,0,1,23,11.855464076750408,5.575078501094092,9.0,0.4863157894736842,231,475,7.21330467100154
65,12.076142614601018,19.310344827586206,5.025,3523,12.004964539007094,11.538013475177305,116.0,10.900164722031576,49.3185483870968,14.653305879661406,1.0,1.0,0.0,0.0,8.428571428571429,0.24821428571428572,52,24.387096774193548,25,0,0,1,6,0,0,0,29,13.987681621865246,6.133722946694119,11.0,0.44821428571428573,251,560,7.300950977486863
66,7.992541049906983,17.135135135135137,4.351735015772871,3508,7.8883942766295725,8.62871652602829,80.0,7.790302066772657,67.93609596021362,10.521234356528474,1.0,0.0,0.0,0.0,6.75,0.17665615141955837,48,22.923076923076923,34,0,0,1,2,5,0,0,37,11.156187459154975,4.685413966002201,7.0,0.4526813880126183,287,634,7.453140777257572
67,9.521451612903224,22.11764705882353,4.398936170212766,2085,8.621621621621625,9.333775675675676,67.0,8.591486486486488,66.41641891891894,11.616216216216216,1.0,0.0,0.0,0.0,8.5,0.1702127659574468,62,25.8,18,0,0,1,2,0,0,0,17,11.20814326018867,5.399932432432433,8.0,0.4787234042553192,180,376,6.780595344699242
68,10.536947421638018,19.772727272727273,4.574712643678161,2496,9.747319347319348,9.530528944968076,69.0,9.370594912334042,61.101644876862295,12.02963413398196,0.0,0.0,0.0,0.0,13.2,0.2045977011494253,39,25.608695652173914,17,0,0,1,0,0,0,0,22,11.882522634951826,5.5137117664943744,9.0,0.4942528735632184,215,435,7.185040705636351
69,11.959719999999997,19.05,4.84251968503937,2286,11.188266666666667,9.745619999999999,73.0,11.640900000000002,44.998950000000036,15.393333333333334,1.0,0.0,0.0,0.0,12.166666666666666,0.26246719160104987,49,26.15,22,0,0,1,0,0,0,0,20,14.696529576185021,6.02835,11.0,0.4881889763779528,186,381,6.9318086922725115
70,12.171287686497863,20.48148148148148,4.93128390596745,3396,11.437050359712227,11.034088414785414,113.0,11.60342842967006,46.019964028777,14.071843215083106,1.0,0.0,0.0,0.0,10.857142857142858,0.27848101265822783,55,26.448275862068964,26,0,0,1,0,0,0,3,27,13.895352205467052,6.233677251302407,10.0,0.46835443037974683,259,553,7.287211262803696
71,8.77543127629734,24.46153846153846,4.037735849056604,3366,6.561755485893418,8.07269184952978,67.0,8.175950045505108,73.10144453433111,10.05043988269795,1.0,0.0,0.0,0.0,13.75,0.11949685534591195,59,29.70967741935484,22,0,0,1,0,0,0,0,26,9.778596075983211,4.9270778642936595,7.0,0.38522012578616355,245,636,7.220368542813435
72,10.813000070806488,18.884615384615383,4.869653767820774,2957,11.102892561983474,10.010381276717014,88.0,10.081775434596754,52.50739669421489,12.378341407808492,0.0,1.0,0.0,0.0,7.625,0.26272912423625255,65,22.896551724137932,13,0,0,1,6,1,0,1,26,12.617455113433554,5.662076090054146,9.0,0.4460285132382892,219,491,6.997588938084093
73,8.837257617728532,15.869565217391305,4.6136986301369864,2128,9.484999999999996,10.008823333333334,65.0,8.086555555555556,62.73400000000001,10.315555555555557,1.0,0.0,0.0,0.0,6.375,0.2219178082191781,29,19.68,16,0,0,1,6,0,0,0,23,10.70791436637684,5.019399999999999,8.0,0.5315068493150685,194,365,6.937433080118981
74,8.921331106870227,16.15625,4.620889748549323,2994,9.18886756238004,8.050595105566218,64.0,7.81419805662188,68.03736234404994,9.58351727447217,1.0,0.0,0.0,0.0,6.25,0.19148936170212766,41,22.1875,18,0,0,1,0,2,0,0,32,10.270032843473604,4.55423398512476,8.0,0.4158607350096712,215,517,7.056158365243659
75,10.821822991822991,17.5625,4.889679715302491,3418,10.865486725663718,9.907411236256369,80.0,10.155237329042638,52.749359077500685,13.57414856529901,0.0,0.0,0.0,0.0,11.833333333333334,0.2775800711743772,36,23.363636363636363,22,0,0,1,4,1,0,1,32,13.172668634160413,5.734152855993564,9.0,0.3718861209964413,209,562,6.967080037534233
76,9.72825914423741,19.71875,4.600633914421553,3686,9.27550702028081,9.273898925290345,91.0,9.22904966198648,60.60853895822501,11.802409429710522,1.0,1.0,0.0,0.0,12.0,0.21711568938193343,38,24.444444444444443,28,0,0,1,0,0,0,0,32,11.698219412168324,5.268148075923037,8.0,0.42630744849445323,269,631,7.283606869696418
77,9.341845238095239,21.652173913043477,4.263052208835341,2730,7.7425702811245,8.968367341365463,60.0,8.125386345381525,72.28728433734943,10.77924497991968,0.0,0.0,0.0,0.0,12.2,0.1606425702811245,60,27.88,23,0,0,1,0,0,0,0,23,10.355215969177355,4.942900722891567,7.0,0.5100401606425703,254,498,7.313938489232321
