text_idx,stat_automated_readability_index,stat_avg_sent_len,stat_avg_word_len,stat_char_count,stat_coleman_liau_index,stat_dale_chall_readability_score,stat_difficult_words,stat_flesch_kincaid_grade,stat_flesch_reading_ease,stat_gunning_fog,stat_has_because,stat_has_example,stat_has_multiple_choice,stat_has_therefore,stat_linsear_write_formula,stat_long_word_ratio,stat_max_sent_len,stat_mcalpine_eflaw,stat_n_comma,stat_n_exclaim,stat_n_newlines,stat_n_paragraphs,stat_n_paren,stat_n_question,stat_n_quote,stat_n_semicolon,stat_sentence_count,stat_smog_index,stat_spache_readability,stat_text_standard,stat_ttr,stat_unique_words,stat_word_count,stat_word_entropy
10,5.035578947368421,10.555555555555555,4.442105263157894,539,6.848421052631579,6.9332789473684215,11.0,4.138157894736846,82.3146052631579,5.484210526315789,1.0,0.0,0.0,0.0,4.45,0.15789473684210525,16,12.8,4,1,7,1,0,0,2,0,9,7.908726449838941,3.264815789473684,4.0,0.7157894736842105,68,95,5.919598371374976
11,5.016170212765957,9.0,4.466666666666667,527,6.34893617021277,8.134229361702129,10.0,3.3908936170212804,87.49400000000001,5.036595744680851,1.0,0.0,0.0,0.0,4.0,0.17777777777777778,10,12.7,11,0,9,1,0,0,0,0,10,6.2581,3.2622723404255316,5.0,0.7555555555555555,68,90,5.963966707392709
12,4.144754385964912,8.0,4.395833333333333,530,5.920000000000002,7.020956140350877,12.0,3.769078947368424,82.14063596491229,6.9561403508771935,1.0,0.0,0.0,0.0,3.708333333333333,0.1875,10,10.333333333333334,1,1,10,1,0,0,0,0,12,8.07648339933343,3.222618421052631,3.0,0.6145833333333334,59,96,5.6302881205988164
13,4.770151515151515,8.25,4.525252525252525,562,6.27272727272727,6.916609090909091,10.0,3.3608333333333356,85.66125000000002,5.724242424242425,1.0,0.0,0.0,0.0,3.708333333333333,0.21212121212121213,10,11.333333333333334,4,0,11,1,0,0,0,0,12,7.492282038375204,2.870936868686868,5.0,0.6666666666666666,66,99,5.735381938624884
14,5.731280701754386,7.916666666666667,4.7368421052631575,562,7.873684210526317,9.01548245614035,15.0,5.259605263157898,71.45432017543861,8.640350877192983,0.0,0.0,0.0,0.0,4.458333333333333,0.2736842105263158,9,10.75,6,0,11,1,0,0,0,0,12,10.125756701596842,3.8563026315789473,4.0,0.6526315789473685,62,95,5.767341598251711
15,4.222808586762078,6.6923076923076925,4.494252873563219,493,6.0279069767441875,7.820320751341682,6.0,3.0434883720930266,85.02503577817535,4.971735241502683,0.0,0.0,0.0,0.0,3.0,0.1724137931034483,9,8.76923076923077,3,0,12,1,0,0,0,0,13,7.882392219407189,2.6717692307692307,2.0,0.632183908045977,55,87,5.566338179682171
16,3.712247191011233,8.9,4.213483146067416,479,5.116853932584274,8.868164719101124,16.0,3.9236966292134845,82.78352247191013,5.3577528089887645,0.0,0.0,0.0,0.0,3.95,0.14606741573033707,10,12.3,6,0,9,1,0,0,0,0,10,7.168621630094336,3.736596629213483,3.0,0.6741573033707865,60,89,5.64271134683811
17,4.689110251450678,8.636363636363637,4.3052631578947365,529,5.972340425531918,8.59578007736944,17.0,4.940599613152806,74.86136363636368,6.396905222437137,0.0,0.0,0.0,0.0,3.909090909090909,0.2,11,11.909090909090908,8,0,10,1,0,0,0,0,11,7.686295010490155,3.9651856866537716,4.0,0.7263157894736842,69,95,5.8225533087552535
18,3.7506521739130463,9.2,4.25,495,5.380434782608692,6.838906956521739,7.0,3.6458260869565216,85.3100434782609,6.723478260869566,0.0,0.0,0.0,0.0,4.4,0.14130434782608695,11,12.8,1,0,9,1,0,0,0,0,10,8.238735603445708,3.0709826086956515,3.0,0.5978260869565217,55,92,5.57085825505979
19,4.73855769230769,11.555555555555555,4.298076923076923,567,6.003846153846155,7.796186153846154,11.0,4.123692307692309,84.0213076923077,6.8523076923076935,0.0,0.0,0.0,0.0,4.8,0.125,18,14.6,2,0,9,1,0,1,4,0,9,8.548686976883017,3.297707692307692,4.0,0.6442307692307693,67,104,5.75521123233534
20,6.238833883388338,11.222222222222221,4.534653465346534,573,7.518811881188125,8.414211331133114,16.0,5.026270627062704,79.01474147414744,6.865126512651265,0.0,0.0,0.0,0.0,5.333333333333333,0.16831683168316833,17,15.0,6,0,8,1,0,0,0,0,9,8.167268648758528,4.209452145214521,7.0,0.693069306930693,70,101,5.892032492798783
21,3.9633527939949964,9.909090909090908,4.192660550458716,583,5.370642201834865,7.749550542118432,13.0,5.054361968306921,76.47452043369476,6.165471226021684,0.0,0.0,0.0,0.0,4.4,0.14678899082568808,14,13.727272727272727,1,0,10,1,0,0,4,0,11,7.348242739294969,3.4985671392827355,4.0,0.6238532110091743,68,109,5.800827128481292
22,5.273963963963965,12.333333333333334,4.18018018018018,594,6.045045045045043,7.662287387387387,9.0,4.5281081081081105,84.56531531531532,6.374774774774775,0.0,0.0,0.0,0.0,5.625,0.16216216216216217,16,17.444444444444443,3,0,8,1,4,0,4,0,9,7.3871296695380915,3.5077297297297294,5.0,0.5765765765765766,64,111,5.663344920209253
23,5.1199242424242435,12.375,4.222222222222222,526,6.296969696969697,8.875653535353536,15.0,5.207967171717176,79.76528409090912,7.77828282828283,0.0,0.0,0.0,0.0,6.0625,0.18181818181818182,18,17.625,2,0,7,1,0,0,0,0,8,8.472884824447931,4.408117424242423,5.0,0.5656565656565656,56,99,5.553824681543701
24,3.6006896551724097,8.7,4.252873563218391,468,5.331034482758621,7.697905057471265,7.0,3.6719655172413788,84.23208620689657,4.399540229885058,0.0,0.0,0.0,0.0,3.8499999999999996,0.16091954022988506,9,12.1,2,0,9,1,0,0,0,0,10,7.168621630094336,3.3507574712643673,3.0,0.7241379310344828,63,87,5.816169645124811
25,5.575714285714284,10.5,4.514285714285714,589,7.453333333333333,8.668728571428572,14.0,5.362142857142857,75.32035714285716,7.628571428571428,0.0,0.0,0.0,0.0,5.2,0.17142857142857143,13,14.9,1,0,8,1,0,0,0,0,10,9.3871,3.7937857142857143,4.0,0.6285714285714286,66,105,5.770829803133155
26,6.168554006968641,11.428571428571429,4.5625,462,7.782500000000002,7.163982142857143,12.0,5.977142857142855,72.56500000000003,8.571428571428573,0.0,0.0,0.0,0.0,5.857142857142857,0.2125,18,15.857142857142858,3,0,6,1,0,0,4,0,7,9.236282656511921,3.955428571428571,5.0,0.675,54,80,5.507412351653236
27,2.6573859649122795,9.5,4.063157894736842,503,3.7831578947368456,6.02369298245614,5.0,1.9059210526315802,95.4985307017544,4.429824561403509,0.0,0.0,0.0,0.0,3.291666666666667,0.07368421052631578,13,11.5,4,0,11,1,0,1,4,0,10,6.42735559955562,2.498407894736842,2.0,0.5368421052631579,51,95,5.380448045597358
28,2.7693181818181785,8.454545454545455,4.032258064516129,482,3.9869565217391276,7.3123146245059285,8.0,2.67833992094862,90.75677865612649,5.084584980237154,1.0,0.0,0.0,0.0,3.6363636363636367,0.15053763440860216,11,12.181818181818182,4,0,10,1,0,0,0,0,11,6.980632752743321,3.1400118577075093,2.0,0.6236559139784946,58,93,5.6252478599285585
29,4.587205128205127,8.545454545454545,4.329787234042553,520,5.831111111111113,8.54144017094017,9.0,2.0566666666666684,92.64807692307694,3.658119658119658,0.0,0.0,0.0,0.0,2.6923076923076925,0.13829787234042554,18,9.153846153846153,3,0,0,1,0,0,4,0,11,5.873414542411695,2.866264957264957,4.0,0.5851063829787234,55,94,5.475864485547237
30,1.9410118577075082,10.090909090909092,3.8378378378378377,557,2.853913043478258,7.175741106719368,5.0,1.9290118577075113,99.85320158102766,4.8774703557312264,0.0,0.0,0.0,0.0,4.2,0.07207207207207207,12,15.909090909090908,2,0,10,1,0,0,0,0,11,6.112484441749459,2.761786561264822,1.0,0.5945945945945946,66,111,5.743935155231838
31,1.6792307692307702,8.461538461538462,3.827272727272727,561,2.522522522522525,6.4782959805959806,8.0,1.985045045045048,96.03873180873181,5.217186417186418,0.0,0.0,0.0,0.0,3.583333333333333,0.07272727272727272,12,12.692307692307692,5,0,8,1,0,1,0,0,13,6.67199483983844,2.6627428967428965,1.0,0.6,66,110,5.743587186993558
32,5.6134234234234235,12.11111111111111,4.36697247706422,602,6.672072072072073,9.08480990990991,21.0,5.5911711711711725,76.94369369369369,8.536936936936938,0.0,1.0,0.0,0.0,6.375,0.1651376146788991,18,17.11111111111111,5,0,8,1,0,0,0,0,9,9.444778638647367,4.282504504504504,5.0,0.6972477064220184,76,109,5.992685930162423
33,1.1363095238095262,7.857142857142857,3.690909090909091,536,2.112962962962964,5.6273693121693125,4.0,0.42042328042328236,105.78833333333334,4.196825396825397,0.0,0.0,0.0,0.0,3.5,0.02727272727272727,11,11.5,7,0,9,1,0,2,0,0,14,6.18269132825596,2.245232804232804,5.0,0.509090909090909,56,110,5.281690502382888
34,3.521840277777777,10.555555555555555,4.063157894736842,496,4.840000000000003,7.982897660818713,10.0,3.4319298245614043,89.2579532163743,5.485380116959064,0.0,0.0,0.0,0.0,4.611111111111111,0.1368421052631579,14,14.777777777777779,3,0,8,1,0,0,2,0,9,6.42735559955562,3.5947017543859645,4.0,0.6105263157894737,58,95,5.541533666523464
35,4.3214662756598266,8.454545454545455,4.440860215053763,517,6.455913978494625,9.828533626588467,18.0,4.328778103616816,79.08589442815249,7.252785923753667,0.0,1.0,0.0,0.0,4.2272727272727275,0.22580645161290322,11,12.0,1,0,10,1,0,0,0,0,11,8.841846274778883,3.9730263929618768,3.0,0.6129032258064516,57,93,5.483901117694939
36,4.7179,10.1,4.297029702970297,548,6.411999999999999,9.1853,15.0,5.302000000000003,74.86100000000002,8.8,0.0,0.0,0.0,0.0,5.2,0.1485148514851485,18,14.5,4,0,9,1,0,0,0,0,10,9.3871,4.313000000000001,4.0,0.6138613861386139,62,101,5.660479800245191
37,5.381915708812262,9.555555555555555,4.558139534883721,497,7.4046511627906995,10.53661834625323,21.0,6.522713178294577,65.31750645994833,7.078036175710594,0.0,0.0,0.0,0.0,4.666666666666667,0.20930232558139536,13,13.444444444444445,5,0,4,3,0,0,0,0,9,8.515128840125781,4.786333333333333,6.0,0.6744186046511628,58,86,5.568236267006506
38,8.069090909090907,10.0,4.96,614,10.151515151515152,10.18834808080808,26.0,6.626555555555559,65.18650000000002,7.192323232323233,0.0,0.0,0.0,0.0,4.85,0.28,12,12.2,9,0,9,1,0,0,0,0,10,8.548686976883017,4.927829292929292,7.0,0.67,67,100,5.797822600433447
39,5.709443413729126,8.909090909090908,4.653061224489796,570,7.806122448979597,8.428697031539889,14.0,4.380463821892395,79.52492578849723,5.196289424860854,0.0,0.0,0.0,0.0,4.0,0.19387755102040816,12,11.272727272727273,5,0,11,2,0,0,0,0,11,7.348242739294969,3.5870185528756955,3.0,0.6632653061224489,65,98,5.810689563304277
40,3.7452545454545465,9.181818181818182,4.217821782178218,537,5.478000000000005,8.508609090909092,13.0,4.829454545454546,76.62972727272731,8.036363636363637,0.0,0.0,0.0,0.0,4.7272727272727275,0.12871287128712872,12,13.090909090909092,0,0,8,1,0,0,0,0,11,9.339509955726097,3.6688181818181813,4.0,0.6039603960396039,61,101,5.6742107106205655
41,3.3998571428571402,8.75,4.228571428571429,560,5.287619047619049,7.8300238095238095,12.0,4.117738095238099,81.12517857142859,7.30952380952381,0.0,0.0,0.0,0.0,4.083333333333333,0.17142857142857143,11,12.583333333333334,0,0,11,1,0,0,0,0,12,8.841846274778883,3.3013214285714283,3.0,0.5238095238095238,55,105,5.45405718476325
42,3.257917888563046,8.454545454545455,4.172043010752688,498,4.772043010752689,7.960899217986315,7.0,4.201896383186707,79.99557184750734,5.532355816226785,1.0,0.0,0.0,0.0,3.7727272727272725,0.17204301075268819,11,11.818181818181818,5,0,2,2,0,0,0,0,11,7.348242739294969,3.695607038123167,3.0,0.6021505376344086,56,93,5.468989053738887
43,6.986907756813416,15.142857142857142,4.537735849056604,612,7.896226415094343,8.093696645702305,12.0,6.1467295597484295,71.97112159329143,7.729979035639414,0.0,1.0,0.0,0.0,5.777777777777778,0.24528301886792453,21,16.666666666666668,12,0,0,1,0,1,4,0,7,9.444778638647367,4.122308176100629,6.0,0.5566037735849056,59,106,5.464297216667529
44,5.463440860215055,15.5,4.43010752688172,521,7.0301075268817215,8.563441935483873,15.0,5.188387096774196,76.26924731182795,6.283870967741937,0.0,0.0,0.0,0.0,5.055555555555555,0.1827956989247312,24,14.0,1,0,0,1,0,1,6,0,6,8.515128840125781,3.775569892473118,4.0,0.6666666666666666,62,93,5.779705149999529
45,2.5766981132075486,13.25,3.792452830188679,530,3.294339622641509,5.502920377358491,5.0,2.3477735849056636,97.10996226415098,4.9947169811320755,0.0,0.0,0.0,0.0,4.4,0.09433962264150944,28,15.6,5,0,6,4,0,3,4,0,8,6.742157984588678,2.73926037735849,2.0,0.6226415094339622,66,106,5.805520100687564
46,2.693625285605485,7.769230769230769,4.148514851485149,534,4.221782178217822,5.897893450114243,10.0,3.212277227722776,85.87002284843871,4.691850723533892,0.0,0.0,0.0,0.0,3.230769230769231,0.10891089108910891,10,11.153846153846153,2,0,12,1,0,1,0,0,13,6.67199483983844,2.871095201827875,2.0,0.6534653465346535,66,101,5.717036730019501
47,5.268909090909091,8.181818181818182,4.666666666666667,521,7.262222222222221,7.375762626262626,14.0,5.825353535353539,67.87045454545455,6.383838383838384,0.0,0.0,0.0,0.0,3.909090909090909,0.17777777777777778,9,11.545454545454545,1,0,10,1,0,0,0,0,11,8.296473431620573,3.425969696969697,5.0,0.7222222222222222,65,90,5.769235735889037
48,2.880763239875389,13.375,3.953271028037383,557,3.4841121495327094,6.292318068535826,8.0,2.444509345794394,93.41822819314643,5.4358255451713395,0.0,0.0,0.0,0.0,3.75,0.102803738317757,34,13.5,8,0,0,1,0,1,8,0,8,7.492282038375204,2.819614485981308,2.0,0.4953271028037383,53,107,5.382371864881876
49,6.337839783978396,10.4,4.5576923076923075,597,8.08118811881188,7.531324122412242,16.0,5.632493249324934,71.03426642664269,6.445004500450046,0.0,0.0,0.0,0.0,4.363636363636363,0.16346153846153846,13,12.181818181818182,7,0,9,1,0,1,2,0,10,8.296473431620573,3.6663096309630965,5.0,0.7019230769230769,73,104,5.998328660365574
50,16.254568965517244,29.25,4.735042735042735,686,10.82931034482759,10.519727586206898,29.0,13.114827586206896,52.68793103448279,15.39310344827586,0.0,0.0,0.0,0.0,14.5,0.2564102564102564,31,40.5,12,0,0,1,0,0,0,0,4,12.602617957971052,7.077999999999999,12.0,0.717948717948718,84,117,5.969151605085763
51,19.664285714285718,31.5,5.253968253968254,803,13.595238095238095,12.216677777777777,43.0,16.455317460317463,33.19107142857143,18.94920634920635,0.0,0.0,0.0,0.0,23.333333333333332,0.3492063492063492,35,42.5,12,0,0,1,0,0,0,0,4,16.218646115125612,8.283674603174603,15.0,0.7063492063492064,89,126,6.059569576109721
52,25.06791348600509,43.666666666666664,5.114503816793893,816,13.186259541984732,11.949618575063614,41.0,21.34687022900764,19.79119592875321,24.489567430025446,0.0,0.0,0.0,0.0,22.666666666666668,0.29770992366412213,52,60.333333333333336,13,0,0,1,0,0,0,0,3,19.287186520377343,9.753251908396946,12.0,0.648854961832061,85,131,5.809805112943261
53,16.5054132231405,30.75,4.642276422764228,706,10.591735537190083,10.095742975206612,26.0,13.566177685950418,51.67835743801656,15.736363636363638,0.0,0.0,0.0,0.0,19.333333333333332,0.22764227642276422,45,41.75,9,0,0,1,0,0,0,0,4,13.023866798666859,7.0943326446281,9.0,0.6747967479674797,83,123,5.855917070750596
54,21.486242937853113,38.333333333333336,5.060869565217391,712,12.730434782608697,11.441920289855073,40.0,19.471304347826088,23.73884057971017,21.246376811594203,0.0,0.0,0.0,0.0,22.333333333333332,0.3391304347826087,43,53.666666666666664,7,0,0,1,0,0,0,0,3,18.243605946275583,9.235304347826087,17.0,0.7217391304347827,83,115,6.046807690666425
55,20.188278688524584,30.5,5.5,804,15.129508196721314,12.138316393442622,48.0,18.550901639344264,16.38569672131149,22.691803278688525,0.0,0.0,0.0,0.0,18.75,0.4016393442622951,33,42.0,8,0,0,1,0,0,0,0,4,19.287186520377343,8.593598360655736,17.0,0.6885245901639344,84,122,5.945517485936759
56,21.259999999999998,32.333333333333336,5.412371134020619,639,14.93333333333333,11.802866666666667,34.0,17.785833333333333,24.542500000000047,19.46666666666667,0.0,0.0,0.0,0.0,22.0,0.41237113402061853,38,42.666666666666664,13,1,0,1,0,0,1,0,3,17.122413403193683,8.486416666666667,17.0,0.7319587628865979,71,97,5.804435940550734
57,16.808490566037733,26.0,5.3173076923076925,673,13.846153846153843,12.061965384615386,37.0,15.653846153846157,29.141153846153884,17.323076923076922,0.0,0.0,0.0,0.0,17.5,0.38461538461538464,31,36.5,9,0,0,1,0,0,0,0,4,16.218646115125612,7.729999999999999,16.0,0.7019230769230769,73,104,5.822706905495474
58,19.236588785046727,26.75,5.644859813084112,726,15.671028037383184,12.48937476635514,46.0,16.898574766355143,21.552908878504695,19.2981308411215,0.0,0.0,0.0,0.0,18.25,0.38317757009345793,33,36.75,12,0,0,1,0,0,0,0,4,17.122413403193683,8.307946261682243,17.0,0.7476635514018691,80,107,5.95097097875637
59,18.624739130434783,28.75,5.3130434782608695,741,13.935652173913041,10.417369565217392,33.0,15.73380434782609,33.4659239130435,17.76086956521739,0.0,0.0,0.0,0.0,16.25,0.3391304347826087,34,39.5,12,0,0,1,0,0,0,0,4,15.579741850924794,7.435358695652173,15.0,0.6869565217391305,79,115,5.79510755077506
60,17.27722222222223,27.0,5.185185185185185,685,13.124074074074077,11.116255555555554,34.0,14.825185185185187,36.863333333333344,18.20740740740741,0.0,0.0,0.0,0.0,17.5,0.3055555555555556,41,37.0,13,0,0,1,0,0,0,0,4,16.52667757954773,7.433037037037037,16.0,0.6851851851851852,74,108,5.7120246273200355
61,17.026090909090904,27.5,5.109090909090909,686,12.756363636363641,11.316500000000001,35.0,13.800454545454546,45.10068181818184,17.545454545454543,0.0,0.0,0.0,0.0,16.5,0.3181818181818182,31,38.0,11,0,0,1,0,0,0,0,4,15.247664890283005,7.452863636363636,16.0,0.7090909090909091,78,110,5.838425400680191
62,16.784354838709675,31.0,4.709677419354839,721,10.56129032258065,11.15901935483871,36.0,14.580645161290324,45.74096774193549,17.883870967741938,0.0,0.0,0.0,0.0,16.25,0.27419354838709675,38,43.5,9,0,0,1,0,0,0,0,4,14.90622815163357,7.776129032258064,10.0,0.75,93,124,6.261532476419691
63,21.920476190476187,35.0,5.3619047619047615,684,14.744230769230768,12.643658974358974,40.0,18.693461538461538,22.784871794871805,23.097435897435897,0.0,0.0,0.0,0.0,24.0,0.34285714285714286,43,46.333333333333336,12,0,0,1,0,0,0,0,3,19.287186520377343,9.365461538461537,17.0,0.8,84,105,6.223922246662656
64,20.70255952380952,37.666666666666664,4.831858407079646,669,11.630357142857143,11.409483333333334,31.0,16.670000000000005,42.04166666666667,18.861904761904764,0.0,0.0,0.0,0.0,19.333333333333332,0.25663716814159293,47,50.333333333333336,7,0,0,1,0,0,0,0,3,14.06817628641468,8.483357142857143,10.0,0.6991150442477876,79,113,5.919748821159839
65,13.437368421052632,22.8,4.885964912280702,681,11.138596491228068,10.307730877192983,32.0,11.830070175438596,50.85615789473687,12.628771929824563,0.0,0.0,0.0,0.0,12.0,0.2894736842105263,26,31.4,6,0,0,1,0,0,0,0,5,12.340626583579944,6.467835087719298,11.0,0.7456140350877193,85,114,6.0973771068668094
66,15.634913043478257,28.75,4.721739130434782,668,10.455652173913041,10.96658695652174,28.0,13.271195652173912,51.12157608695654,17.065217391304348,0.0,0.0,0.0,0.0,16.0,0.2956521739130435,31,40.25,6,0,0,1,0,0,0,0,4,14.554592549557764,7.136228260869565,15.0,0.6782608695652174,78,115,5.829587821864924
67,20.691750000000006,30.25,5.586776859504132,810,15.838333333333331,13.282666666666666,51.0,18.235000000000003,17.76000000000002,21.333333333333332,0.0,0.0,0.0,0.0,18.0,0.38016528925619836,33,39.75,10,0,0,1,0,0,0,0,4,18.243605946275583,9.010666666666667,17.0,0.6859504132231405,83,121,5.95712456915621
68,17.30842857142857,26.25,5.304761904761905,675,13.84,11.555261904761906,36.0,14.763690476190476,35.9683928571429,17.738095238095237,0.0,0.0,0.0,0.0,17.25,0.3047619047619048,32,35.25,10,0,0,1,0,0,0,0,4,15.903189008614273,7.488821428571429,16.0,0.7523809523809524,79,105,5.860694003925345
69,21.035833333333336,36.333333333333336,5.036697247706422,668,12.86111111111111,11.416451851851852,31.0,17.679629629629634,32.42833333333337,20.32592592592593,0.0,0.0,0.0,0.0,22.0,0.30275229357798167,39,49.0,8,0,0,1,0,0,0,0,3,17.122413403193683,8.463148148148148,17.0,0.6880733944954128,75,109,5.816535843226296
70,19.725,30.5,5.385245901639344,792,14.463934426229507,12.526595081967214,50.0,18.550901639344264,16.38569672131149,22.36393442622951,0.0,0.0,0.0,0.0,19.25,0.3770491803278688,36,42.75,10,0,0,1,0,0,0,0,4,19.032712561301913,8.875565573770492,17.0,0.680327868852459,83,122,5.851481278995907
71,17.788050847457626,29.5,5.076271186440678,730,12.589830508474577,11.121310169491526,34.0,16.015000000000004,32.78572033898308,18.918644067796613,0.0,0.0,0.0,0.0,22.666666666666668,0.288135593220339,36,41.25,10,0,0,1,0,0,0,0,4,16.827784334635936,7.6951101694915245,16.0,0.7288135593220338,86,118,6.126216092021322
72,16.87836,31.25,4.688,726,10.396800000000002,9.98666,31.0,14.911100000000001,43.81705000000002,17.3,0.0,0.0,0.0,0.0,20.333333333333332,0.264,50,44.5,12,0,0,1,0,0,0,0,4,14.191785591663535,7.4468499999999995,9.0,0.688,86,125,6.061521736846098
73,19.808461538461536,39.0,4.495726495726496,656,9.466666666666669,9.889532478632479,26.0,17.975555555555562,35.650000000000006,21.070085470085473,0.0,0.0,0.0,0.0,32.5,0.23076923076923078,50,56.333333333333336,11,0,0,1,0,0,0,0,3,16.32212239822248,8.322615384615384,8.0,0.6923076923076923,81,117,5.969646104324823
74,13.480256410256409,19.5,5.205128205128205,741,12.723076923076931,12.161306837606837,44.0,11.98423076923077,43.87326923076927,14.637606837606837,0.0,0.0,0.0,0.0,13.2,0.3504273504273504,26,27.0,10,0,0,1,0,0,0,0,6,13.5591,7.043200854700855,12.0,0.6666666666666666,78,117,5.715683095281958
75,21.371102941176467,34.25,5.2846715328467155,880,14.163235294117648,11.940767647058825,42.0,17.539117647058827,29.873529411764736,21.247058823529414,0.0,0.0,0.0,0.0,24.333333333333332,0.26277372262773724,38,45.5,16,0,0,1,0,0,0,0,4,17.693802365651003,8.288882352941176,17.0,0.7007299270072993,96,137,6.126577263656383
76,17.343807339449548,27.25,5.18348623853211,690,13.071559633027526,11.941494495412844,40.0,15.389793577981653,33.260653669724775,18.239449541284404,0.0,0.0,0.0,0.0,17.0,0.3119266055045872,30,37.25,13,0,0,1,0,0,0,0,4,15.903189008614273,7.995011467889908,16.0,0.6788990825688074,74,109,5.8828311737308905
77,18.768499999999996,30.0,5.216666666666667,761,13.421666666666663,10.651,33.0,15.973333333333333,33.97500000000002,18.333333333333336,0.0,0.0,0.0,0.0,22.666666666666668,0.3416666666666667,40,42.25,12,0,0,1,0,0,0,0,4,15.903189008614273,7.5056666666666665,15.0,0.7,84,120,5.953852862470183
78,22.508606060606063,36.666666666666664,5.290909090909091,707,13.869090909090911,12.919530303030303,39.0,17.80454545454545,32.72015151515154,19.757575757575758,0.0,0.0,0.0,0.0,22.0,0.3090909090909091,43,48.0,13,0,0,1,0,0,0,0,3,16.32212239822248,9.05809090909091,17.0,0.7454545454545455,82,110,6.023322640931441
