text_idx,stat_automated_readability_index,stat_avg_sent_len,stat_avg_word_len,stat_char_count,stat_coleman_liau_index,stat_dale_chall_readability_score,stat_difficult_words,stat_flesch_kincaid_grade,stat_flesch_reading_ease,stat_gunning_fog,stat_has_because,stat_has_example,stat_has_multiple_choice,stat_has_therefore,stat_linsear_write_formula,stat_long_word_ratio,stat_max_sent_len,stat_mcalpine_eflaw,stat_n_comma,stat_n_exclaim,stat_n_newlines,stat_n_paragraphs,stat_n_paren,stat_n_question,stat_n_quote,stat_n_semicolon,stat_sentence_count,stat_smog_index,stat_spache_readability,stat_text_standard,stat_ttr,stat_unique_words,stat_word_count,stat_word_entropy
22,7.152857142857144,15.0,4.295238095238095,574,7.13904761904762,8.290404761904762,14.0,6.555238095238099,74.78142857142859,9.428571428571429,0.0,0.0,0.0,0.0,7.7142857142857135,0.14285714285714285,25,21.285714285714285,12,0,0,1,0,0,0,0,7,10.608840637214634,4.510190476190475,6.0,0.5714285714285714,60,105,5.520357456368111
23,7.664705882352941,17.0,4.2745098039215685,547,7.250980392156862,7.57577843137255,9.0,6.310588235294119,80.09764705882354,8.760784313725491,0.0,0.0,0.0,0.0,8.666666666666666,0.1568627450980392,20,23.166666666666668,4,0,0,1,0,0,0,0,6,9.725611199111238,4.247764705882353,7.0,0.6764705882352942,69,102,5.7748873515633115
24,5.58108144192256,15.285714285714286,3.9813084112149535,546,5.3551401869158894,6.608222830440587,6.0,5.369559412550068,83.79102803738321,9.10493991989319,0.0,0.0,0.0,0.0,7.142857142857142,0.12149532710280374,20,22.0,7,0,0,1,0,0,0,0,7,9.606745405546679,3.8783978638184244,5.0,0.6074766355140186,65,107,5.7077907346803265
25,4.575228758169931,13.222222222222221,4.008403361344538,608,5.11260504201681,6.8134146591970115,10.0,5.531372549019611,78.9556209150327,6.2972922502334265,0.0,0.0,0.0,0.0,6.25,0.10084033613445378,18,19.22222222222222,4,0,0,1,0,1,0,0,9,8.841846274778883,3.6428291316526606,5.0,0.6470588235294118,77,119,6.038948255476311
26,4.520816326530614,9.8,4.326530612244898,535,6.273469387755107,8.150641224489796,15.0,5.450367346938776,73.44106122448981,4.736326530612245,0.0,0.0,0.0,0.0,4.7,0.12244897959183673,16,13.5,4,0,0,1,0,0,0,0,10,8.238735603445708,4.063657142857142,4.0,0.673469387755102,66,98,5.796965298325232
27,3.394818181818181,10.0,4.081818181818182,572,4.756363636363638,7.434045454545455,10.0,3.7572727272727278,85.9359090909091,4.7272727272727275,1.0,0.0,0.0,0.0,4.6,0.13636363636363635,14,14.727272727272727,3,0,0,1,0,0,0,0,11,7.686295010490155,3.2653636363636362,3.0,0.6454545454545455,71,110,5.91628229992401
28,7.599819587628868,12.125,4.77319587628866,569,9.383505154639177,8.633054639175258,20.0,6.89957474226804,67.19204252577322,6.911855670103093,0.0,0.0,0.0,0.0,6.5625,0.17525773195876287,17,15.0,2,0,0,1,0,0,0,0,8,10.125756701596842,4.32182087628866,6.0,0.7010309278350515,68,97,5.839617935363886
29,6.405622542595019,15.714285714285714,4.1,572,6.244036697247708,6.5817786369593705,9.0,5.96359108781127,80.04100917431194,6.228571428571429,1.0,0.0,0.0,0.0,6.857142857142857,0.13636363636363635,23,22.142857142857142,5,0,0,1,0,0,0,0,7,7.957251820313856,3.823562254259502,5.0,0.6363636363636364,70,110,5.771735622379555
30,6.106648351648353,15.142857142857142,4.018867924528302,547,5.965384615384611,7.713606593406594,10.0,5.408131868131871,82.75115384615384,7.096703296703296,0.0,0.0,0.0,0.0,6.714285714285714,0.11320754716981132,21,21.285714285714285,7,0,0,1,0,0,2,0,7,7.957251820313856,3.926164835164835,5.0,0.5943396226415094,63,106,5.688478855814293
31,3.9071507150715092,11.222222222222221,4.02970297029703,523,4.9346534653465355,7.007181628162816,3.0,3.040132013201319,93.25434543454348,4.884928492849285,0.0,0.0,0.0,0.0,5.111111111111111,0.13861386138613863,19,15.333333333333334,7,0,0,1,0,0,0,0,9,7.3871296695380915,2.676778877887789,4.0,0.5742574257425742,58,101,5.514163215210857
32,5.414768041237114,12.125,4.257731958762887,524,6.393814432989693,7.330786597938145,9.0,5.074832474226806,80.27451675257734,5.2623711340206185,0.0,0.0,0.0,0.0,5.6875,0.15463917525773196,15,16.625,7,0,0,1,0,0,0,0,8,7.6454224807358475,3.3465631443298967,5.0,0.6185567010309279,60,97,5.6191352348699395
33,5.885755555555555,11.11111111111111,4.46,561,7.346,7.977211111111111,9.0,4.909333333333336,79.65522222222224,6.844444444444445,0.0,0.0,0.0,0.0,5.777777777777778,0.21,15,15.11111111111111,7,0,0,1,0,0,0,0,9,9.444778638647367,3.2656666666666663,6.0,0.59,59,100,5.573919005177815
34,5.414768041237114,12.125,4.257731958762887,524,6.393814432989693,7.330786597938145,9.0,5.074832474226806,80.27451675257734,5.2623711340206185,0.0,0.0,0.0,0.0,5.6875,0.15463917525773196,15,16.625,7,0,0,1,0,0,0,0,8,7.6454224807358475,3.3465631443298967,5.0,0.6185567010309279,60,97,5.6191352348699395
35,4.76183497536946,16.571428571428573,3.7155172413793105,556,3.913793103448274,6.091891133004927,4.0,4.096995073891627,95.20465517241382,7.3182266009852235,0.0,0.0,0.0,0.0,6.428571428571429,0.04310344827586207,24,24.142857142857142,3,0,0,1,0,0,0,0,7,6.18269132825596,3.4721231527093597,5.0,0.5689655172413793,66,116,5.67494177601362
36,4.0367999999999995,12.5,3.99,507,4.974,7.0987,7.0,2.9730000000000025,96.01150000000003,6.2,0.0,0.0,0.0,0.0,5.625,0.1,17,18.125,1,0,0,1,0,0,0,0,8,6.6274283507984215,3.2895,4.0,0.58,58,100,5.439819909835644
37,3.9461320754716986,13.25,3.8867924528301887,527,4.454716981132073,6.826058490566037,6.0,3.0473113207547193,96.81455188679247,6.054716981132076,0.0,0.0,0.0,0.0,5.5,0.07547169811320754,21,19.0,2,0,0,1,0,0,0,0,8,5.985473137389441,3.2751745283018865,5.0,0.5660377358490566,60,106,5.471531097112882
38,4.301603773584905,13.25,3.9716981132075473,535,4.947169811320755,7.272945283018869,9.0,4.271839622641512,88.03530660377362,6.432075471698113,0.0,0.0,0.0,0.0,5.625,0.1320754716981132,17,19.0,1,0,0,1,0,0,0,0,8,6.6274283507984215,3.599702830188679,5.0,0.5754716981132075,61,106,5.5030874930369045
39,3.9461320754716986,13.25,3.8867924528301887,527,4.454716981132073,6.826058490566037,6.0,3.0473113207547193,96.81455188679247,6.054716981132076,0.0,0.0,0.0,0.0,5.5,0.07547169811320754,21,19.0,2,0,0,1,0,0,0,0,8,5.985473137389441,3.2751745283018865,5.0,0.5660377358490566,60,106,5.471531097112882
40,8.464322344322344,16.714285714285715,4.410256410256411,651,7.859829059829064,7.9744174603174605,17.0,6.661904761904765,77.07000000000002,8.395115995115995,0.0,0.0,0.0,0.0,7.142857142857142,0.15384615384615385,20,23.857142857142858,12,0,0,1,0,0,0,0,7,8.841846274778883,4.445286935286935,7.0,0.6752136752136753,79,117,5.809234514833299
41,5.491160714285712,11.2,4.375,618,6.56964285714286,6.870680714285715,7.0,3.4226428571428578,90.47235714285716,4.837142857142857,1.0,0.0,0.0,0.0,4.777777777777778,0.14285714285714285,20,15.6,7,0,0,1,0,1,0,0,10,5.683917801722854,2.9556999999999998,4.0,0.6160714285714286,69,112,5.8207165875574445
42,7.526277056277053,14.142857142857142,4.494949494949495,558,8.11919191919192,7.846874603174603,15.0,6.135815295815295,76.26181818181821,7.273304473304474,0.0,0.0,0.0,0.0,6.785714285714286,0.1717171717171717,20,19.857142857142858,8,0,0,1,0,0,0,0,7,7.957251820313856,4.1361731601731595,6.0,0.7474747474747475,74,99,5.881486922935087
43,5.232564102564105,11.7,4.264957264957265,633,6.010256410256414,7.185879829059829,10.0,4.000350427350426,87.2210384615385,5.363760683760684,1.0,0.0,0.0,0.0,4.888888888888889,0.13675213675213677,20,16.9,8,0,0,1,0,1,0,0,10,6.2581,3.223742735042735,4.0,0.6324786324786325,74,117,5.863411407377208
44,7.526277056277053,14.142857142857142,4.494949494949495,558,8.11919191919192,7.846874603174603,15.0,6.135815295815295,76.26181818181821,7.273304473304474,0.0,0.0,0.0,0.0,6.785714285714286,0.1717171717171717,20,19.857142857142858,8,0,0,1,0,0,0,0,7,7.957251820313856,4.1361731601731595,6.0,0.7474747474747475,74,99,5.881486922935087
45,4.901388888888889,13.5,4.027777777777778,556,5.3148148148148096,7.522581481481481,12.0,4.971296296296298,83.46583333333336,6.140740740740741,0.0,0.0,0.0,0.0,5.75,0.10185185185185185,19,18.75,6,0,0,1,0,1,0,0,8,7.6454224807358475,3.8573148148148144,4.0,0.6203703703703703,67,108,5.630598816954562
46,4.80972222222222,12.555555555555555,4.070796460176991,587,5.539285714285715,7.919280158730159,13.0,4.750833333333336,83.16638888888892,6.04920634920635,0.0,0.0,0.0,0.0,5.222222222222222,0.11504424778761062,20,17.22222222222222,6,0,0,1,0,1,0,0,9,7.793537801064561,3.822238095238095,4.0,0.6283185840707964,71,113,5.7250585556731135
47,4.80972222222222,12.555555555555555,4.070796460176991,587,5.539285714285715,7.919280158730159,13.0,4.750833333333336,83.16638888888892,6.04920634920635,0.0,0.0,0.0,0.0,5.222222222222222,0.11504424778761062,20,17.22222222222222,6,0,0,1,0,1,0,0,9,7.793537801064561,3.822238095238095,4.0,0.6283185840707964,71,113,5.7250585556731135
48,4.80972222222222,12.555555555555555,4.070796460176991,587,5.539285714285715,7.919280158730159,13.0,4.750833333333336,83.16638888888892,6.04920634920635,0.0,0.0,0.0,0.0,5.222222222222222,0.11504424778761062,20,17.22222222222222,6,0,0,1,0,1,0,0,9,7.793537801064561,3.822238095238095,4.0,0.6283185840707964,71,113,5.7250585556731135
49,4.454171907756816,11.88888888888889,4.05607476635514,555,5.379245283018864,7.944734381551363,13.0,4.810880503144656,81.54848008385746,5.843186582809224,0.0,0.0,0.0,0.0,5.222222222222222,0.11214953271028037,19,16.333333333333332,6,0,0,1,0,1,0,0,9,8.167268648758528,3.7977798742138362,4.0,0.616822429906542,66,107,5.602696225354751
50,13.478684210526318,22.8,4.868421052631579,682,11.138596491228068,10.723257192982457,18.0,11.519543859649122,53.082473684210555,14.032280701754388,0.0,0.0,0.0,0.0,15.75,0.18421052631578946,37,29.4,9,0,0,1,0,0,0,0,5,12.68835289967788,6.015203508771929,10.0,0.6052631578947368,69,114,5.865882725063623
51,14.361727272727272,22.0,5.1454545454545455,688,12.69818181818182,11.761427272727273,32.0,12.513636363636362,44.530454545454546,16.8,0.0,0.0,0.0,0.0,17.75,0.2727272727272727,38,28.4,8,0,0,1,0,0,0,0,5,15.112257680678326,6.9119090909090914,11.0,0.7,77,110,6.050417640852769
52,14.062000000000005,22.0,5.081818181818182,681,12.329090909090912,11.617881818181818,31.0,12.29909090909091,46.06863636363636,16.436363636363637,0.0,0.0,0.0,0.0,17.5,0.2636363636363636,38,28.6,8,0,0,1,0,0,0,0,5,14.836745963215662,6.8337272727272715,11.0,0.6909090909090909,76,110,6.032235822670951
53,13.56424528301887,21.4,4.990654205607477,654,11.967924528301886,11.093397358490567,28.0,11.936490566037737,47.24341509433964,14.895094339622643,0.0,0.0,0.0,0.0,13.4,0.27102803738317754,29,28.6,9,0,0,1,0,0,0,0,5,13.968273953766033,6.586690566037735,13.0,0.6728971962616822,72,107,5.93030822453693
54,13.56424528301887,21.4,4.990654205607477,654,11.967924528301886,11.093397358490567,28.0,11.936490566037737,47.24341509433964,14.895094339622643,0.0,0.0,0.0,0.0,13.4,0.27102803738317754,29,28.6,9,0,0,1,0,0,0,0,5,13.968273953766033,6.586690566037735,13.0,0.6728971962616822,72,107,5.93030822453693
55,11.291002506265663,22.333333333333332,4.41044776119403,743,8.463157894736842,9.009951629072681,23.0,10.710639097744366,57.753878446115294,12.174937343358398,0.0,0.0,0.0,0.0,9.0,0.11940298507462686,42,31.0,13,0,0,1,0,0,0,0,6,10.864195022040775,5.839687969924812,10.0,0.5895522388059702,79,134,5.884846460583009
56,10.709649122807015,18.833333333333332,4.699115044247788,665,9.957142857142859,9.355759523809525,23.0,10.02214285714286,56.4561904761905,10.680952380952384,0.0,0.0,0.0,0.0,8.5,0.168141592920354,23,24.833333333333332,12,0,0,1,0,0,0,0,6,10.125756701596842,5.544214285714286,9.0,0.6814159292035398,77,113,5.924470933532529
57,10.709649122807015,18.833333333333332,4.699115044247788,665,9.957142857142859,9.355759523809525,23.0,10.02214285714286,56.4561904761905,10.680952380952384,0.0,0.0,0.0,0.0,8.5,0.168141592920354,23,24.833333333333332,12,0,0,1,0,0,0,0,6,10.125756701596842,5.544214285714286,9.0,0.6814159292035398,77,113,5.924470933532529
58,11.244896755162245,19.0,4.719298245614035,670,10.139823008849561,9.461341297935103,26.0,10.133761061946903,55.95279498525076,11.781120943952804,0.0,0.0,0.0,0.0,12.0,0.20175438596491227,28,26.166666666666668,13,0,0,1,0,0,0,0,6,11.20814326018867,5.701579646017699,10.0,0.6666666666666666,76,114,5.895831700671959
59,11.244896755162245,19.0,4.719298245614035,670,10.139823008849561,9.461341297935103,26.0,10.133761061946903,55.95279498525076,11.781120943952804,0.0,0.0,0.0,0.0,12.0,0.20175438596491227,28,26.166666666666668,13,0,0,1,0,0,0,0,6,11.20814326018867,5.701579646017699,10.0,0.6666666666666666,76,114,5.895831700671959
60,13.067678571428566,22.0,4.7727272727272725,665,10.428571428571427,11.09173642857143,33.0,11.372785714285715,53.42221428571432,13.245714285714286,0.0,0.0,0.0,0.0,12.6,0.21818181818181817,34,31.2,15,0,0,1,0,0,0,0,5,12.340626583579944,6.838471428571427,12.0,0.6909090909090909,76,110,5.884242092723742
61,14.384499999999996,24.25,4.865979381443299,594,10.913999999999998,11.8241,31.0,13.158000000000001,45.25400000000002,16.0,0.0,0.0,0.0,0.0,17.0,0.25773195876288657,29,35.25,9,0,0,1,0,0,0,0,4,15.247664890283005,7.373999999999999,10.0,0.7010309278350515,68,97,5.831569285352274
62,15.200142857142858,25.5,4.911764705882353,628,11.24380952380952,11.705642857142857,32.0,13.864642857142858,42.414107142857176,16.5952380952381,0.0,0.0,0.0,0.0,17.0,0.27450980392156865,34,37.0,9,0,0,1,0,0,0,0,4,15.579741850924794,7.488821428571429,16.0,0.696078431372549,71,102,5.858508185023908
63,15.200142857142858,25.5,4.911764705882353,628,11.24380952380952,11.705642857142857,32.0,13.864642857142858,42.414107142857176,16.5952380952381,0.0,0.0,0.0,0.0,17.0,0.27450980392156865,34,37.0,9,0,0,1,0,0,0,0,4,15.579741850924794,7.488821428571429,16.0,0.696078431372549,71,102,5.858508185023908
64,15.014528301886791,25.75,4.825242718446602,627,10.769811320754716,11.058352830188678,28.0,13.22424528301887,47.4507075471698,15.50566037735849,0.0,0.0,0.0,0.0,16.25,0.24271844660194175,35,36.75,10,0,0,1,0,0,0,0,4,14.191785591663535,7.252858490566037,10.0,0.6407766990291263,66,103,5.696643760404564
65,13.313947368421047,19.0,5.219298245614035,724,12.914035087719299,10.811794736842106,33.0,13.453333333333333,32.45000000000002,18.828070175438597,0.0,0.0,0.0,0.0,13.333333333333334,0.32456140350877194,27,25.666666666666668,10,0,0,1,0,0,0,0,6,16.728156217252725,6.61098245614035,12.0,0.6842105263157895,78,114,6.0352084618002895
66,13.135853658536583,20.5,5.024390243902439,757,11.897560975609757,10.55850325203252,33.0,12.647276422764229,40.90067073170735,17.30569105691057,0.0,0.0,0.0,0.0,14.4,0.2682926829268293,29,27.666666666666668,11,0,0,1,0,0,0,0,6,15.903189008614273,6.38641056910569,12.0,0.6666666666666666,82,123,6.037764810094165
67,13.313947368421047,19.0,5.219298245614035,724,12.914035087719299,10.811794736842106,33.0,13.453333333333333,32.45000000000002,18.828070175438597,0.0,0.0,0.0,0.0,13.333333333333334,0.32456140350877194,27,25.666666666666668,10,0,0,1,0,0,0,0,6,16.728156217252725,6.61098245614035,12.0,0.6842105263157895,78,114,6.0352084618002895
68,13.313947368421047,19.0,5.219298245614035,724,12.914035087719299,10.811794736842106,33.0,13.453333333333333,32.45000000000002,18.828070175438597,0.0,0.0,0.0,0.0,13.333333333333334,0.32456140350877194,27,25.666666666666668,10,0,0,1,0,0,0,0,6,16.728156217252725,6.61098245614035,12.0,0.6842105263157895,78,114,6.0352084618002895
69,11.702631578947368,19.0,4.87719298245614,685,10.92982456140351,9.842233333333334,30.0,11.176140350877194,48.7763157894737,15.319298245614036,0.0,0.0,0.0,0.0,12.0,0.23684210526315788,27,26.0,10,0,0,1,0,0,0,0,6,14.554592549557764,5.9320350877192976,10.0,0.7280701754385965,83,114,6.069053115746989
70,7.9724060150375955,19.0,4.12781954887218,694,6.4526315789473685,8.140554135338345,16.0,6.991428571428575,78.77857142857144,8.502255639097745,0.0,0.0,0.0,0.0,7.666666666666666,0.10526315789473684,32,26.714285714285715,6,0,0,1,0,1,0,0,7,8.418075326091056,4.811233082706767,7.0,0.631578947368421,84,133,6.073564954070449
71,7.03797777777778,16.555555555555557,4.214765100671141,792,6.6630872483221495,8.272689112602535,22.0,6.468008948545862,78.17741983594335,7.964504101416854,0.0,1.0,0.0,0.0,6.428571428571429,0.12080536912751678,26,23.11111111111111,5,0,0,1,0,1,0,0,9,8.515128840125781,4.731722595078299,6.0,0.6308724832214765,94,149,6.248395346542066
72,7.645071428571427,17.375,4.266187050359712,745,6.989928057553957,8.587796402877697,19.0,6.721501798561153,77.81951888489209,8.101079136690648,0.0,0.0,0.0,0.0,6.428571428571429,0.1223021582733813,26,24.125,4,0,0,1,0,1,0,0,8,8.07648339933343,4.959378597122301,6.0,0.6258992805755396,87,139,6.159946648650502
73,8.249726443769,20.142857142857142,4.0638297872340425,727,6.177304964539012,7.995160182370821,16.0,6.911104356636272,81.39000000000003,8.908206686930091,0.0,0.0,0.0,0.0,7.666666666666666,0.09219858156028368,32,28.142857142857142,7,0,0,1,0,1,0,0,7,7.957251820313856,4.899001013171226,7.0,0.6099290780141844,86,141,6.092828125172251
74,7.31610902255639,16.625,4.2406015037593985,709,6.753383458646617,8.616363157894737,18.0,6.153900375939852,80.55310620300756,7.853007518796993,0.0,0.0,0.0,0.0,6.714285714285714,0.10526315789473684,26,22.875,5,0,0,1,0,1,0,0,8,7.6454224807358475,4.605681390977443,6.0,0.6466165413533834,86,133,6.107814251528672
75,12.26108108108108,21.8,5.036697247706422,686,11.390990990990993,11.097703603603604,35.0,10.866441441441442,50.106148648648656,11.363963963963965,0.0,0.0,0.0,0.0,10.166666666666666,0.28440366972477066,32,25.5,12,0,0,1,0,0,0,0,5,11.538034831475386,6.236689189189189,10.0,0.7155963302752294,78,109,5.886717491869851
76,11.86138888888889,21.0,5.066666666666666,664,11.17962962962963,11.254670370370372,35.0,10.768888888888888,49.91500000000002,12.755555555555556,0.0,1.0,0.0,0.0,11.0,0.29523809523809524,33,24.5,11,0,0,1,0,0,0,0,5,12.457975602129121,6.323296296296297,10.0,0.6952380952380952,73,105,5.83301385087583
77,12.388378378378377,21.6,5.12037037037037,689,11.599999999999998,11.38220810810811,36.0,11.18536036036036,47.81966216216219,12.805405405405407,0.0,1.0,0.0,0.0,10.833333333333334,0.3148148148148148,28,25.333333333333332,12,0,0,1,0,0,0,0,5,12.745084868956482,6.391644144144145,10.0,0.6944444444444444,75,108,5.811071211497754
78,11.86138888888889,21.0,5.066666666666666,664,11.17962962962963,11.254670370370372,35.0,10.768888888888888,49.91500000000002,12.755555555555556,0.0,1.0,0.0,0.0,11.0,0.29523809523809524,33,24.5,11,0,0,1,0,0,0,0,5,12.457975602129121,6.323296296296297,10.0,0.6952380952380952,73,105,5.83301385087583
