text_idx,readability_score,gold_score
88,4.706013528435644,4.35
89,4.297218196632223,3.993636363636364
90,4.674243430222819,4.260454545454545
91,3.0810276567672856,2.1294117647058823
92,4.354595693780042,3.724090909090909
93,4.501360584924698,4.493888888888889
94,3.70331411764706,3.71
95,4.341680448639233,4.383333333333333
96,3.8445074999999997,3.175
97,5.439177315022759,5.11
98,5.092711160656357,4.738888888888889
99,2.5024980713658023,2.0175
100,5.484324326018868,3.9
101,4.385010878857342,4.12
102,5.223724815588082,4.894444444444445
103,4.743441558583131,4.703333333333333
104,6.293479890059425,5.216111111111111
105,5.318832513499653,4.865555555555556
106,2.558214024276378,2.5666666666666664
107,4.977924140045351,4.677777777777777
108,4.533628482238731,4.1059090909090905
109,4.565097728283429,4.6
110,4.505226620385931,4.18
111,4.371629511198819,4.26
112,5.142665685124156,4.839444444444444
113,3.870524241253706,2.9457142857142857
114,5.963705719518365,5.19
115,4.565024010107727,4.35
116,3.4026974052508456,3.497727272727273
117,4.119591366313353,3.928181818181818
118,4.199249349818255,4.065
119,5.016072556931343,4.63
120,3.7807123076923075,4.0
121,3.287825118786131,2.897142857142857
122,4.344315806575475,4.00909090909091
123,4.205351787740916,3.6016666666666666
124,4.403055258457779,4.732777777777778
125,3.5002992038093135,3.325
126,4.495074317721753,4.29
127,5.596823227117769,5.38
128,4.5626909068368295,3.9909090909090903
129,2.9897066710153295,2.94
130,2.8283732938581423,2.8064285714285715
131,4.365099440895918,4.677777777777777
132,4.330365283865855,4.445
133,3.2662955819495503,2.9080769230769232
134,4.709880759874345,4.37
135,3.43730717948718,3.322727272727273
136,3.0869421189031305,2.905
137,2.8861639932377763,3.2233333333333336
138,3.361133265131683,3.585
139,4.692043851710428,4.859444444444445
140,2.6757083928571426,2.84
141,4.360441623383312,3.47
142,3.072276578947367,2.981538461538461
143,5.179514719549074,5.385
144,3.2554837601014106,2.8116666666666665
145,3.264729410453711,2.156470588235294
146,4.192541774486971,3.899090909090909
147,3.105424009559469,3.1215384615384614
148,3.4595088031552663,3.1333333333333337
149,2.0937701969831597,2.385
150,4.446906175351024,4.29
151,4.985413419424198,5.2325
152,4.661784196951897,3.919090909090909
153,5.2378537735667265,5.029999999999999
154,2.172583095238095,2.1166666666666667
155,4.4396923587274495,3.988636363636364
156,4.996016385602907,4.190909090909091
157,5.816034847333084,5.08
158,3.4025920074391687,3.0
159,2.9164155613632006,2.9533333333333336
160,4.353500000000001,4.6
161,3.874160331830595,4.065
162,3.349773014394221,2.9771428571428573
163,2.7591759898045884,2.9000000000000004
164,2.7732663490559455,2.325
165,4.745840004400007,4.9
166,4.693316281201447,4.29
167,4.496612298634725,4.135
168,4.405420272453497,4.279999999999999
169,3.81908104382653,3.95
170,5.3208936381881795,4.744999999999999
171,5.979634611880668,5.370555555555555
172,2.4183587755102045,2.4333333333333336
173,4.733948806566588,4.305
174,2.8927160288497076,2.3892857142857142
175,3.7851200000000014,3.85
176,4.967684603613266,4.71
177,5.171826945653221,4.894444444444445
178,3.624651030450461,3.3666666666666663
179,3.1667124685506307,2.7214285714285715
180,4.59189610453779,4.265000000000001
181,3.780963083591783,3.613636363636364
182,4.375717867312032,4.255
183,5.982997770003122,5.411111111111111
184,4.364793676695632,4.43
185,4.5649556278472,4.527777777777778
186,2.3970165802094026,2.330714285714285
187,4.161415011600703,3.857727272727273
188,3.1884279019742396,2.973076923076923
189,5.764703637452338,4.984999999999999
190,2.937219029865494,2.938076923076923
191,5.660483690631675,5.165
192,4.838587119911123,4.38
193,2.8325488144895816,2.157647058823529
194,3.8101923515350267,3.618636363636364
195,3.0345798272755866,2.625
196,4.405506913826909,3.67
197,2.8828075962634556,2.3016666666666667
198,4.808306597230015,4.48
199,2.546188232723859,2.4716666666666667
200,5.656151522291388,5.325
201,3.097328551671184,2.873076923076923
202,2.8611962756827385,2.595714285714286
203,5.525831764705883,5.1825
204,3.3482042766006956,2.7766666666666664
205,5.701790126322482,5.446111111111112
206,3.2356767968451594,3.2750000000000004
207,3.907522975809634,3.4850000000000003
208,4.900672979974802,4.843888888888889
209,2.8588910067646127,2.91
210,4.175304256980022,3.72
211,5.0591742984082435,5.064444444444445
212,5.003280297441231,4.49
213,2.6588142916820416,2.7157142857142857
214,5.605151902057745,5.220000000000001
215,2.9130560961918035,2.665714285714285
216,5.551159148963164,5.225
217,2.7243089677767913,2.9080769230769232
218,3.374629714190726,3.188333333333333
219,3.122723132220809,1.9826470588235292
220,5.522616725885209,5.109999999999999
221,3.751321391851289,3.2533333333333334
222,2.175031683483803,2.3657142857142857
223,4.187573727473519,3.853636363636364
224,4.697815938953298,4.7588888888888885
225,4.415895862262948,4.638888888888889
226,3.1474711199111263,2.3433333333333333
227,4.77448939278763,4.41
228,5.1691853405399,4.818333333333333
229,3.0042876006845627,2.8064285714285715
230,3.1797195140060635,2.6671428571428573
231,2.6340276779022194,2.255
232,3.2637344641074684,2.42
233,2.913083888888889,2.973076923076923
234,3.2205712195121947,3.16
235,2.4241751684088286,2.685714285714286
236,3.191669317736943,2.7385714285714284
237,4.282377623976165,4.135
238,4.9693755442273595,4.49
239,3.9480711199111256,2.54
240,4.408591991483564,4.25
241,6.213772257761926,5.452222222222222
242,4.958366944444157,4.873888888888889
243,3.531422564102565,3.7375
244,3.01106432957534,2.4866666666666664
245,5.473586299424676,4.904999999999999
246,6.114867932349293,5.446111111111112
247,4.492236666666668,4.8
248,4.217159441398519,4.255
249,3.167300766220188,2.678571428571429
250,3.275729571975507,2.7857142857142856
251,4.794124049361196,4.758333333333333
252,2.9530480701754387,2.7271428571428573
253,3.614495013935648,3.395
254,2.730254451105479,2.56
255,2.4824289830354482,2.10375
256,4.690381444033389,4.7588888888888885
257,4.498640750472542,4.613888888888889
258,2.7641094134154307,2.505
259,4.761081717983256,4.93
260,4.812739744934975,4.673888888888889
261,5.235421888404064,5.2375
262,3.262530344827586,2.9630769230769234
263,4.350341911361914,4.295
264,2.510374824963228,2.206666666666667
265,4.924738725544929,4.703333333333333
266,2.196317186716058,2.07375
267,4.025871927992883,4.29
268,5.2221323220969165,5.035
269,3.2809765542172302,3.081538461538462
270,3.8240444299587657,3.28
271,5.075000927988854,4.7
272,3.9866529380929427,2.793333333333333
273,3.9939154872465665,4.07
274,5.152434562239339,4.794444444444444
275,3.937460236417563,3.5666666666666664
276,2.9504484955782595,2.9080769230769232
277,2.7602541192787795,2.78
278,4.0152410683297575,3.06
279,4.161409289888973,4.515
280,4.642749276766635,4.464444444444444
281,2.9405048920863317,2.8
282,2.8046829594791696,2.825
283,5.59635830567098,5.075
284,5.414594411983554,5.1
285,4.813316551724137,4.545
286,3.666323293824168,2.9630769230769234
287,2.383718419958051,1.8405882352941176
288,3.9835354963427663,3.815
289,4.670464495412843,5.185
290,4.575497175327074,4.014090909090909
291,2.3538959092018557,2.73
292,4.583438775068498,4.52
293,3.313465670019272,3.2233333333333336
294,4.589328566491511,4.6850000000000005
295,4.6907624868176,4.348888888888888
296,2.8313626356589148,2.84
297,3.5513740285536612,2.6614285714285715
298,4.815278088846809,4.528333333333333
299,2.8019981841330357,2.035555555555556
300,3.0558044210739497,2.995
301,5.518333862544308,5.105
302,3.5882834829113563,3.3566666666666665
303,3.3974710971739883,2.973076923076923
304,3.911677190006504,3.498636363636364
305,3.33488883037644,2.59875
306,4.4450340503767265,4.527777777777778
307,3.8144455088195395,4.502777777777778
308,5.369040992685535,4.844444444444445
309,5.376198392997824,5.140000000000001
310,4.714766227546337,4.335
311,5.119525448115143,4.82
312,5.376428471747511,5.2
313,2.9657666732666774,2.66
314,3.1216140625923328,2.9115384615384614
315,3.9562419258064048,2.741538461538461
316,5.7968371898425435,5.381111111111111
317,3.7562478787878972,3.905
318,5.588967797853341,4.805
319,4.40568722662223,4.34
320,5.158565249489898,4.884444444444444
321,2.923473180459071,2.938076923076923
322,2.8491100089851837,2.4971428571428573
323,4.662691939145994,4.705
324,4.323920618141101,4.24
325,2.2384935366543397,2.1866666666666665
326,3.675815382186864,3.405
327,4.269267616379385,4.205
328,5.349493033431552,4.745
329,3.113409139547439,1.96375
330,4.779468028321032,4.51
331,2.2938717241379307,2.733076923076923
332,4.627716607453879,4.855
333,2.682755223386561,2.4575
334,2.1551923785166247,2.330714285714285
335,4.024234015609019,3.7033333333333336
336,4.403434095327113,4.16
337,3.3020200841731535,3.393333333333333
338,4.8249666486942235,4.703333333333333
339,5.321417660791629,5.2325
340,5.168679909123142,5.025
341,3.765127082657996,2.805
342,3.002451578947368,2.751428571428572
343,5.907219915326381,5.1850000000000005
344,4.096550359356826,4.01
345,3.1985177791545505,2.84
346,3.503232675589081,3.158333333333333
347,2.339777255138746,2.0094117647058822
348,2.880542387071632,2.3657142857142857
349,4.414411428396319,3.9445454545454544
350,2.719755994282914,2.815
351,3.83718198795193,2.98
352,4.176423755444285,4.42
353,5.349273169777819,5.1875
354,5.985451225321232,5.161111111111111
355,2.9340078468900215,2.831538461538462
356,5.137056805952592,4.839444444444444
357,4.7028342462472,4.465
358,3.609861986148066,3.612727272727273
359,4.915523125052226,4.668888888888889
360,4.869487202860623,5.0600000000000005
361,3.579410242994599,2.817857142857143
362,3.362887765096955,3.6031818181818185
363,3.961006188269758,3.71
364,5.389613474583533,5.1175
365,3.4985920448991985,2.98
366,5.2562061309679216,4.794444444444444
367,3.2653146527815466,2.9680769230769237
368,3.9263962237762238,4.19
369,5.1701354937148825,4.568333333333333
370,5.15426063545237,4.733333333333333
371,4.435072351721471,4.17909090909091
372,3.8147873200874187,3.723636363636364
373,5.093108307971687,4.888888888888889
374,3.1304283333333336,2.94
375,4.467017834157241,4.455
376,5.416090248948324,5.04
377,2.745362734108065,2.547142857142857
378,5.570080623315714,5.175
379,4.916450250018971,4.818333333333333
380,5.354985884698811,5.0
381,5.285604211582217,4.9
382,5.7044766055748415,5.028888888888889
383,3.549203168187708,2.9
384,4.04866356034457,4.285
385,4.09384106180025,4.075
386,5.179442636849565,4.525
387,3.2227191378099596,3.0
388,2.8287014082149655,2.781428571428571
389,3.2566343097367296,2.6500000000000004
390,5.169540052608316,4.57
391,4.170560815047061,4.017777777777778
392,5.136147725949995,4.525
393,4.826629836065574,4.703333333333333
394,5.532202280163488,4.815
395,3.6072746995850764,2.93
396,3.1137476317521178,2.842142857142857
397,5.057168926871632,4.87
398,4.038934143606921,4.145
399,5.288652076429377,5.055
400,2.9869125307924413,2.885
401,3.2188799349555617,2.9000000000000004
402,2.6300885615510423,2.595714285714286
403,4.821911797877226,4.35
404,2.2804771556331054,2.036666666666666
405,3.356613419463675,2.87
406,3.348913088847798,2.8535714285714286
407,2.671346619141514,2.973076923076923
408,2.7604746169857557,2.651666666666667
409,5.530677720707619,5.475
410,3.4780151406218254,2.955
411,3.8242496071230256,3.88
412,3.6070235063467364,2.9378571428571427
413,4.471030158068814,3.9595454545454554
414,3.3701392222862845,2.992857142857143
415,5.395476230912143,5.134444444444444
416,3.1248533673889964,2.853076923076923
417,3.751496794421437,3.405
418,3.331600559479624,2.47
419,4.366869349623682,4.472777777777777
420,3.921634009114091,4.154999999999999
421,5.126525671835856,4.833333333333334
422,2.8564103487143355,2.96
423,2.6679338014527842,2.865
424,4.360827041437045,4.733333333333333
425,5.191567665014173,5.4
426,6.688079841204652,4.755
427,3.4693381190007115,3.305
428,4.569980486115203,4.472777777777777
429,3.605690890224307,3.5554545454545456
430,4.465146923076924,4.3
431,4.212815909516666,4.065
432,6.053086670060213,5.4625
433,2.928809034421694,2.1466666666666665
434,2.732567609653329,1.7716666666666667
435,5.203108406454562,4.7588888888888885
436,5.7466249423978955,5.4875
437,5.794716517530358,4.66
438,4.016553262752278,3.6566666666666654
439,2.7669604255319147,2.8114285714285714
440,2.427833343836732,2.04875
441,5.378539094607328,5.2925
442,4.3972944899994975,4.32
443,3.5608991146573756,2.84
444,4.6107752161746465,4.255
445,5.314377392059071,4.981111111111112
446,4.309850605016153,4.365
447,3.117255261957628,2.93
448,5.412411010621509,5.355
449,2.821886590647602,2.4
450,5.2904057167694996,4.04
451,2.768860864057223,2.538333333333333
452,2.6409998029556663,2.95
453,5.047020000000002,5.265000000000001
454,4.806423844119595,4.588333333333333
455,5.27852873971021,5.470000000000001
456,4.633286081352975,4.713333333333333
457,4.091471341608127,3.853636363636364
458,3.404179555573495,3.273333333333333
459,4.566175498778363,4.592777777777778
460,4.029032833341948,4.357777777777778
461,2.973699683809187,2.510714285714286
462,6.020971915568788,5.477777777777778
463,2.8207664614614307,2.9765384615384614
464,3.4144056267790455,2.9465384615384616
465,2.678864444444445,2.35
466,5.199077180517186,5.154999999999999
467,2.4591162667611246,2.335
468,3.371609090323916,2.753333333333333
469,5.390328490445471,5.181111111111111
470,4.9359839785633675,3.715
471,4.4458638471673595,4.345000000000001
472,3.2474329698976154,2.973076923076923
473,3.9234318183233916,3.2666666666666666
474,4.942524326018868,4.15
475,3.18923479459921,2.897142857142857
476,3.1198631654676263,2.84
477,3.3818487756827396,3.5927272727272728
478,3.0015294652681717,2.93
479,2.338940324274469,2.16875
480,4.314285103668365,4.234999999999999
481,3.294466678657181,2.866428571428571
482,6.205937136989281,5.295
483,4.526032181645194,3.6566666666666654
484,4.627403119911125,4.6
485,4.3939200000000005,4.0
486,5.764667046457357,5.3875
487,3.1609726769662823,2.9934615384615384
488,5.038391483330237,4.693888888888889
489,4.635645032954602,3.09
490,5.150764927817649,4.8133333333333335
491,4.743866223714344,4.715
492,2.8194801319064196,2.585714285714286
493,5.140250227011238,4.995
494,3.1731876735754185,2.741428571428571
495,2.3603657317073172,2.625714285714286
496,2.81640379073798,2.703076923076923
497,5.698255251798562,5.005
498,4.565362419396764,4.0
499,2.9403515502146793,2.12
500,3.522394848067622,3.3866666666666667
501,3.48846657979531,2.69625
502,4.821653556255619,4.8100000000000005
503,5.2072684172084225,5.13
504,4.260841046137523,3.75
505,5.89927770447594,5.436111111111112
506,4.402761596101601,3.51
507,3.4905127040695403,2.84
508,3.3242934185398822,2.93
509,4.78452319890646,4.495
510,5.538361466519279,4.800000000000001
511,3.057234769335593,3.0080769230769238
512,5.209022400796112,5.02
513,4.495671666364916,3.969090909090909
514,5.072623155709153,4.7
515,3.826956990113254,3.266923076923077
516,4.606550051155681,4.2
517,4.444484455607875,4.619999999999999
518,4.55429700843027,4.465
519,3.9882577722919037,3.9
520,2.92073914414151,2.475
521,5.378991390943584,5.355
522,4.719610135557628,4.35
523,4.883488410161636,4.82
524,4.330433064589791,4.635
525,5.021406372796037,4.465
526,3.0418450856829997,2.518333333333333
527,4.755927159938301,4.605
528,3.360176546267714,2.725
529,1.8395897740595764,1.715588235294118
530,4.964836754636186,5.028888888888889
531,3.894266772085037,3.708636363636364
532,4.7630131241047655,4.477777777777778
533,4.76729952606224,4.613333333333333
534,5.320243363041005,4.953888888888889
535,3.193624949111028,2.87
536,3.7088338288904588,3.322727272727273
537,5.42452162438161,4.129090909090909
538,4.139887866471598,3.763636363636364
539,3.3104059792589835,2.878571428571429
540,2.5538115919374134,2.16
541,4.648728465835839,5.154999999999999
542,5.158099786364601,5.15
543,3.127266113235657,2.25375
544,3.874256371445121,3.785
545,5.38533519555383,5.005
546,5.085506452271355,4.579444444444444
547,4.839890715425064,4.471666666666667
548,4.131381464819204,3.794090909090909
549,3.0741227043431563,2.8033333333333337
550,5.039824680469876,4.565
551,4.123975955620798,3.969545454545455
552,3.5630829428501336,2.93
553,2.7541536663406108,2.823076923076923
554,2.718951682577969,2.4866666666666664
555,3.245846245175868,2.941538461538461
556,4.558540200361027,4.455
557,2.799413563346632,2.565
558,3.0504750942335166,2.705714285714285
559,3.1200222345641992,2.8514285714285714
560,4.679521375470621,4.703333333333333
561,3.0754137853107357,2.973076923076923
562,5.758433771084809,4.866666666666667
563,3.623933046193099,2.59
564,6.092365657833474,4.865
565,4.488442336134668,4.07
566,2.5759686384314158,2.390714285714286
567,4.387946693536387,4.65
568,4.1267031168831165,3.91
569,3.2699777113002795,2.64
570,2.70223692307893,2.9115384615384614
571,5.2525238611248035,5.255000000000001
572,5.448413768474281,4.71
573,3.5401599197071696,3.27
574,4.9361711199111244,4.557777777777778
575,2.9937460384419605,2.905
576,5.276209184710828,5.44
577,2.9249540585619576,2.777142857142857
578,2.7688200248759705,2.4275
579,3.553488131868132,3.1333333333333337
580,5.3695152267089465,5.3875
581,2.563393109243697,2.7930769230769235
582,4.651273061224491,4.049545454545455
583,2.7792672430224648,2.925
584,4.147792961180533,3.803636363636364
585,5.129933819790684,5.3
586,4.10206484711131,4.422777777777778
587,2.4803778522626994,2.595
588,3.1631769163626076,2.697142857142857
589,6.018639625326148,5.07
590,5.21768946421114,5.070555555555556
591,3.243841710883502,2.9465384615384616
592,2.305211304347825,2.733076923076923
593,4.421636639411331,4.698333333333334
594,3.142577553070365,2.987142857142857
595,3.6891421001141405,3.0157142857142856
596,6.06403597507192,5.470000000000001
597,3.2838808540732094,3.345
598,4.492880341763604,4.6433333333333335
599,4.982792250741253,4.619999999999999
600,2.729921449275362,2.7407142857142857
601,4.250881650055435,3.725
602,2.6924274374369204,2.68
603,4.689809234651912,4.673888888888889
604,5.648657555832531,5.43
605,2.7511591317922006,2.5616666666666665
606,4.5736701168062766,4.2
607,4.22022641748743,3.8533333333333335
608,4.470181960180407,4.125
609,5.133556217345912,4.848888888888888
610,4.646444649803289,4.96
611,4.635467398222055,4.6433333333333335
612,4.313677165933228,4.02
613,2.7590554987351523,2.3866666666666667
614,3.680575080791833,2.956538461538462
615,2.7078565038049085,2.705714285714285
616,5.258535920221766,4.89
617,3.899030848379548,3.548333333333334
618,2.4700960416666673,2.705714285714285
619,3.614089493989103,2.973076923076923
620,3.404324793198716,3.425
621,2.559925705440071,2.9630769230769234
622,3.6323600088000134,3.0
623,3.373571119911125,2.5928571428571425
624,4.965410121569871,5.4
625,3.749691117097382,3.325
626,5.4543800000000005,5.285
627,2.965486992488719,2.2525
628,2.839846474127558,2.4475
629,5.713120319910013,5.48
630,3.1189577401973003,2.965
631,3.7198211571556365,3.503636363636364
632,2.71862016175171,2.5316666666666667
633,2.0441491412145165,2.06
634,2.531488693009119,2.5185714285714287
635,4.110804304897243,3.42
636,3.0868682084558494,2.8915384615384614
637,4.728923070168074,4.505
638,5.287208856238755,4.497777777777777
639,5.572130983636337,5.084444444444445
640,2.8791525638961657,2.763076923076923
641,4.7645883706929535,4.903888888888889
642,5.55359751103731,5.3100000000000005
643,5.446727872118159,4.84
644,4.945825119622086,4.754444444444445
645,4.559781817397896,4.15
646,5.3407148441319885,5.245
647,4.764645943497239,4.91
648,4.344434776714953,4.395
649,2.7103022640898873,2.708076923076923
650,6.2749344723470815,4.8
651,5.031432445982342,4.613888888888889
652,3.3186862630472733,2.962857142857142
653,4.342399923233774,3.98
654,4.623230591431427,4.48
655,5.188784768322959,5.3
656,6.114577434352067,5.105555555555555
657,4.400530037181352,4.26
658,4.057558076432864,2.956666666666667
659,3.2437573991104522,2.7357692307692307
660,5.355573930874208,5.265000000000001
661,5.387625125027438,4.74
662,2.4742317102508977,1.865
663,5.35341030931062,4.74
664,3.2161996865066014,2.9450000000000003
665,3.627654212358901,2.877142857142857
666,3.105062973992066,3.0733333333333333
667,2.7097168633177096,2.801538461538461
668,3.701192607856592,3.495
669,3.355653950158282,3.41
670,3.4472052421247286,2.981538461538461
671,4.298843783653146,3.175
672,2.9991431505536164,2.453333333333333
673,4.766612668715003,5.109999999999999
674,3.714306917361358,3.322727272727273
675,5.043327817730439,5.17
676,5.114521356133906,5.37
677,5.116717146217163,4.1454545454545455
678,4.229963579362145,3.703636363636364
679,4.171698638434143,4.24
680,5.96001813619502,5.111111111111111
681,3.6704646223598063,2.47
682,4.204909933952611,4.16
683,5.124399986816389,5.104444444444445
684,3.416826717512636,2.965
685,5.0010695743212175,4.945
686,3.320687097189965,3.0
687,4.758621181905378,4.48
688,4.976061895349131,4.7588888888888885
689,2.674381818195101,2.4575
690,3.1871388330625154,2.93
691,1.7806158792092301,1.5166666666666666
692,4.387053108321358,4.154999999999999
693,3.929029093852475,3.54
694,6.442007311866118,5.472222222222222
695,4.186951451174065,3.613333333333333
696,4.515158111781043,4.3100000000000005
697,3.002222891281652,2.938076923076923
698,5.425789741008375,5.018888888888888
699,5.135722883726475,4.38
700,4.283545284178631,3.878333333333333
701,4.7262394468763285,4.6
702,2.908118580121704,2.973076923076923
703,4.791846572310675,4.62
704,3.6340117125032863,3.6031818181818185
705,5.548920097070171,5.4725
706,5.777786032811928,4.113636363636363
707,3.2792304311853377,2.847142857142857
708,3.2255253469804197,2.9080769230769232
709,4.43304568769574,4.175000000000001
710,4.403189705999091,3.96
711,2.8237851896931905,2.8430769230769237
712,4.09577254371774,3.709090909090909
713,3.3585824483650155,2.865
714,4.385775099689886,3.7033333333333336
715,3.836065266457711,2.86
716,4.128627702812706,4.04
717,4.162607724644666,3.935
718,3.040913159480698,2.5
719,4.887974994604645,3.713333333333333
720,2.928592637795277,2.938076923076923
721,4.321548222829855,4.465
722,4.789364087393552,4.633333333333333
723,3.8066174883415025,2.96
724,4.599004872323751,4.37
725,3.274428325449386,3.25
726,3.01368456077134,1.6616666666666666
727,3.781574301220224,2.813333333333333
728,4.6321520301819294,4.385
729,5.778569073873859,5.4625
730,3.578156204851824,3.301538461538461
731,2.7155490086470193,2.2694117647058825
732,3.485342075175003,2.8216666666666663
733,5.751408906617366,4.885
734,2.8422371861610007,2.5907142857142857
735,6.208149086888551,4.9944444444444445
736,2.5512484188034206,2.8780769230769234
737,3.6974437623269703,2.697142857142857
738,4.582370627477888,4.140000000000001
739,3.386177960811223,2.5
740,4.812328153855782,4.845000000000001
741,4.77652118986194,4.44
742,2.018391679197994,2.475714285714286
743,2.660939895836763,2.716428571428572
744,5.32792127513172,5.170555555555556
745,5.176734487009225,4.8
746,4.261804619058992,4.1
747,3.6530171024089264,2.875
748,5.084543497573913,4.785
749,3.178239304459152,2.9850000000000003
750,3.750416281201447,3.2034615384615384
751,3.0734994597917336,2.495
752,4.132508800480373,4.195
753,3.8482578834062053,3.5016666666666665
754,3.2492326583726623,2.6983333333333333
755,4.149850116223137,3.5
756,3.0281279512351964,2.635
757,2.8351282507605204,2.605
758,4.2319802528319865,3.933636363636364
759,5.258408326018868,4.68
760,3.504743182263108,2.842142857142857
761,4.637393471623371,4.32
762,5.017663948809732,4.505000000000001
763,4.229611388574605,2.973076923076923
764,2.9349708790021416,2.395
765,5.32004979656249,5.125555555555556
766,5.944772098241247,5.47
767,4.419613401790319,4.04
768,3.484991824807382,2.9771428571428573
769,5.053808833061123,4.748888888888889
770,3.0753989473684227,2.81
771,5.535996630815441,5.41
772,5.20971447185731,4.938888888888888
773,3.578265712912176,3.305
774,3.502911969392882,2.99
775,2.7042262368461367,2.7357142857142858
776,3.995195265423122,2.333333333333333
777,5.03494433153171,4.928888888888888
778,2.824229645438833,2.579230769230769
779,2.984926714396285,2.875
780,4.731905831450007,4.525
781,3.719476271042029,2.87
782,2.6003678062538857,2.335
783,3.6940347550276833,2.8200000000000003
784,2.333069417249418,2.3477272727272727
785,4.572742049345195,2.821428571428571
786,4.863700942747355,4.757777777777777
787,5.158818483888682,4.85
788,2.5579434060057595,2.708076923076923
789,4.11392479705561,4.005
790,3.1091324743409885,2.8364285714285717
791,4.382162251539437,4.1
792,5.590453183916213,4.884444444444444
793,3.008817738302587,2.923076923076924
794,2.8431452391184324,2.801538461538461
795,5.789709579958185,5.0600000000000005
796,5.847317935098883,4.78
797,4.08788487589103,3.925
798,5.525735987137272,4.779999999999999
799,4.703145050946064,4.470000000000001
800,19.806409732954243,18.215
801,11.106956224389553,10.3
802,15.305529223025124,14.69
803,18.11392968346361,16.93
804,15.84046616535922,15.08
805,13.655239423949604,12.3
806,12.105157459190936,10.69
807,16.760046261099134,15.56
808,19.762345406030576,18.845
809,15.157733207547171,14.3
810,12.07142,12.148333333333332
811,14.29093913147636,13.795
812,17.159198735108124,15.925
813,17.993121054895997,17.11
814,18.937548116523136,18.265
815,16.988751337355154,17.1
816,18.005273568476163,18.5
817,9.291296802095996,8.65
818,13.618900596445837,12.55
819,17.490223417143646,16.46
820,19.839772601049013,18.68
821,19.028896257005794,17.935000000000002
822,19.020007387241005,18.05
823,16.566543219262293,15.245
824,10.766662927373321,10.896666666666668
825,16.570047567769187,15.545
826,12.20006969669701,11.925
827,20.23457351956872,18.05
828,12.174409437862625,11.33
829,15.977622019152495,15.235
830,14.289329362624732,14.24
831,15.088942068965693,14.225
832,13.247267454935578,12.4
833,19.901375764867332,19.5
834,22.521388209189556,20.0
835,13.383271451088024,11.81
836,13.348008492083135,11.62
837,9.266109837741487,8.783333333333333
838,18.235112108565573,19.22
839,15.407176270737446,14.805
840,13.56861428132344,13.215
841,11.683466203826537,9.58
842,14.585157879299151,15.54
843,17.05006023501067,16.305
844,14.519509518846354,13.95
845,14.958989103436783,14.785
