orig_split,orig_idx,source_dataset,education_level,llm_judge_label,judge_raw_response
train,12924,onestop,elementary,high,high
train,12925,onestop,elementary,high,high
train,12926,onestop,elementary,middle,middle
train,12927,onestop,elementary,middle,middle
train,12928,onestop,elementary,middle,middle
train,12929,onestop,elementary,high,high
train,12930,onestop,elementary,high,high
train,12931,onestop,elementary,middle,middle
train,12932,onestop,elementary,high,high
train,12933,onestop,elementary,middle,middle
train,12934,onestop,elementary,high,high
train,12935,onestop,elementary,high,high
train,12936,onestop,elementary,high,high
train,12937,onestop,elementary,middle,middle
train,12938,onestop,elementary,middle,middle
train,12939,onestop,elementary,high,high
train,12940,onestop,elementary,high,high
train,12941,onestop,elementary,high,high
train,12942,onestop,elementary,middle,middle
train,12943,onestop,elementary,middle,middle
train,12944,onestop,elementary,middle,middle
train,12945,onestop,elementary,middle,middle
train,12946,onestop,elementary,high,high
train,12947,onestop,elementary,middle,middle
train,12948,onestop,elementary,high,high
train,12949,onestop,elementary,middle,middle
train,12950,onestop,elementary,middle,middle
train,12951,onestop,elementary,middle,middle
train,12952,onestop,elementary,high,high
train,12953,onestop,elementary,middle,middle
train,12954,onestop,elementary,middle,middle
train,12955,onestop,elementary,middle,middle
train,12956,onestop,elementary,high,high
train,12957,onestop,elementary,middle,middle
train,12958,onestop,elementary,middle,middle
train,12959,onestop,elementary,high,high
train,12960,onestop,elementary,high,high
train,12961,onestop,elementary,high,high
train,12962,onestop,elementary,middle,middle
train,12963,onestop,elementary,middle,middle
train,12964,onestop,elementary,middle,middle
train,12965,onestop,elementary,high,high
train,12966,onestop,elementary,high,high
train,12967,onestop,elementary,middle,middle
train,12968,onestop,elementary,middle,middle
train,12969,onestop,elementary,high,high
train,12970,onestop,elementary,high,high
train,12971,onestop,elementary,middle,middle
train,12972,onestop,elementary,middle,middle
train,12973,onestop,elementary,middle,middle
train,12974,onestop,elementary,middle,middle
train,12975,onestop,elementary,middle,middle
train,12976,onestop,elementary,middle,middle
train,12977,onestop,elementary,middle,middle
train,12978,onestop,elementary,middle,middle
train,12979,onestop,elementary,middle,middle
train,12980,onestop,elementary,middle,middle
train,12981,onestop,elementary,middle,middle
train,12982,onestop,elementary,middle,middle
train,12983,onestop,elementary,middle,middle
train,12984,onestop,elementary,high,high
train,12985,onestop,elementary,middle,middle
train,12986,onestop,elementary,middle,middle
train,12987,onestop,elementary,high,high
train,12988,onestop,elementary,middle,middle
train,12989,onestop,elementary,high,high
train,12990,onestop,elementary,high,high
train,12991,onestop,elementary,middle,middle
train,12992,onestop,elementary,middle,middle
train,12993,onestop,elementary,middle,middle
train,12994,onestop,elementary,middle,middle
train,12995,onestop,elementary,high,high
train,12996,onestop,elementary,high,high
train,12997,onestop,elementary,middle,middle
train,12998,onestop,elementary,high,high
train,12999,onestop,elementary,middle,middle
train,13000,onestop,high,high,high
train,13001,onestop,high,middle,middle
train,13002,onestop,high,high,high
train,13003,onestop,high,high,high
train,13004,onestop,high,high,high
train,13005,onestop,high,high,high
train,13006,onestop,high,high,high
train,13007,onestop,high,high,high
train,13008,onestop,high,high,high
train,13009,onestop,high,high,high
train,13010,onestop,high,high,high
train,13011,onestop,high,high,high
train,13012,onestop,high,high,high
train,13013,onestop,high,high,high
train,13014,onestop,high,high,high
train,13015,onestop,high,high,high
train,13016,onestop,high,high,high
train,13017,onestop,high,high,high
train,13018,onestop,high,high,high
train,13019,onestop,high,high,high
train,13020,onestop,high,high,high
train,13021,onestop,high,high,high
train,13022,onestop,high,high,high
train,13023,onestop,high,high,high
train,13024,onestop,high,high,high
train,13025,onestop,high,high,high
train,13026,onestop,high,high,high
train,13027,onestop,high,high,high
train,13028,onestop,high,high,high
train,13029,onestop,high,middle,middle
train,13030,onestop,high,high,high
train,13031,onestop,high,high,high
train,13032,onestop,high,high,high
train,13033,onestop,high,high,high
train,13034,onestop,high,high,high
train,13035,onestop,high,high,high
train,13036,onestop,high,high,high
train,13037,onestop,high,high,high
train,13038,onestop,high,high,high
train,13039,onestop,high,high,high
train,13040,onestop,high,high,high
train,13041,onestop,high,high,high
train,13042,onestop,high,high,high
train,13043,onestop,high,high,high
train,13044,onestop,high,high,high
train,13045,onestop,high,high,high
train,13046,onestop,high,high,high
train,13047,onestop,high,high,high
train,13048,onestop,high,high,high
train,13049,onestop,high,high,high
train,13050,onestop,high,high,high
train,13051,onestop,high,high,high
train,13052,onestop,high,high,high
train,13053,onestop,high,high,high
train,13054,onestop,high,high,high
train,13055,onestop,high,high,high
train,13056,onestop,high,high,high
train,13057,onestop,high,high,high
train,13058,onestop,high,high,high
train,13059,onestop,high,high,high
train,13060,onestop,high,high,high
train,13061,onestop,high,high,high
train,13062,onestop,high,high,high
train,13063,onestop,high,high,high
train,13064,onestop,high,high,high
train,13065,onestop,high,middle,middle
train,13066,onestop,high,high,high
train,13067,onestop,high,high,high
train,13068,onestop,high,high,high
train,13069,onestop,high,high,high
train,13070,onestop,high,middle,middle
train,13071,onestop,high,high,high
train,13072,onestop,high,high,high
train,13073,onestop,high,high,high
train,13074,onestop,high,high,high
train,13075,onestop,high,high,high
train,13076,onestop,high,high,high
train,13077,onestop,high,high,high
train,13078,onestop,high,middle,middle
train,13079,onestop,high,high,high
train,13080,onestop,high,high,high
train,13081,onestop,high,middle,middle
train,13082,onestop,high,high,high
train,13083,onestop,high,high,high
train,13084,onestop,high,high,high
train,13085,onestop,high,high,high
train,13086,onestop,high,high,high
train,13087,onestop,high,high,high
train,13088,onestop,high,high,high
train,13089,onestop,high,high,high
train,13090,onestop,high,high,high
train,13091,onestop,high,middle,middle
train,13092,onestop,high,high,high
train,13093,onestop,high,high,high
train,13094,onestop,high,middle,middle
train,13095,onestop,high,high,high
train,13096,onestop,high,high,high
train,13097,onestop,high,high,high
train,13098,onestop,high,high,high
train,13099,onestop,high,high,high
train,13100,onestop,high,high,high
train,13101,onestop,high,high,high
train,13102,onestop,high,high,high
train,13103,onestop,high,high,high
train,13104,onestop,high,high,high
train,13105,onestop,high,high,high
train,13106,onestop,high,high,high
train,13107,onestop,high,high,high
train,13108,onestop,high,high,high
train,13109,onestop,high,high,high
train,13110,onestop,high,high,high
train,13111,onestop,high,high,high
train,13112,onestop,high,high,high
train,13113,onestop,high,high,high
train,13114,onestop,high,high,high
train,13115,onestop,high,high,high
train,13116,onestop,high,high,high
train,13117,onestop,high,high,high
train,13118,onestop,high,high,high
train,13119,onestop,high,high,high
train,13120,onestop,high,high,high
train,13121,onestop,high,high,high
train,13122,onestop,high,high,high
train,13123,onestop,high,high,high
train,13124,onestop,high,high,high
train,13125,onestop,high,high,high
train,13126,onestop,high,high,high
train,13127,onestop,high,high,high
train,13128,onestop,high,high,high
train,13129,onestop,high,high,high
train,13130,onestop,high,high,high
train,13131,onestop,high,high,high
train,13132,onestop,high,high,high
train,13133,onestop,high,high,high
train,13134,onestop,high,high,high
train,13135,onestop,high,high,high
train,13136,onestop,high,high,high
train,13137,onestop,high,high,high
train,13138,onestop,high,high,high
train,13139,onestop,high,high,high
train,13140,onestop,high,high,high
train,13141,onestop,high,high,high
train,13142,onestop,high,high,high
train,13143,onestop,high,high,high
train,13144,onestop,high,high,high
train,13145,onestop,high,high,high
train,13146,onestop,high,high,high
train,13147,onestop,high,high,high
train,13148,onestop,high,high,high
train,13149,onestop,high,high,high
train,13150,onestop,high,high,high
train,13151,onestop,high,high,high
train,13152,onestop,high,high,high
train,13153,onestop,middle,high,high
train,13154,onestop,middle,high,high
train,13155,onestop,middle,high,high
train,13156,onestop,middle,high,high
train,13157,onestop,middle,high,high
train,13158,onestop,middle,high,high
train,13159,onestop,middle,high,high
train,13160,onestop,middle,high,high
train,13161,onestop,middle,high,high
train,13162,onestop,middle,high,high
train,13163,onestop,middle,high,high
train,13164,onestop,middle,high,high
train,13165,onestop,middle,high,high
train,13166,onestop,middle,high,high
train,13167,onestop,middle,middle,middle
train,13168,onestop,middle,middle,middle
train,13169,onestop,middle,high,high
train,13170,onestop,middle,high,high
train,13171,onestop,middle,high,high
train,13172,onestop,middle,high,high
train,13173,onestop,middle,high,high
train,13174,onestop,middle,high,high
train,13175,onestop,middle,high,high
train,13176,onestop,middle,high,high
train,13177,onestop,middle,high,high
train,13178,onestop,middle,high,high
train,13179,onestop,middle,middle,middle
train,13180,onestop,middle,middle,middle
train,13181,onestop,middle,high,high
train,13182,onestop,middle,high,high
train,13183,onestop,middle,middle,middle
train,13184,onestop,middle,middle,middle
train,13185,onestop,middle,high,high
train,13186,onestop,middle,high,high
train,13187,onestop,middle,middle,middle
train,13188,onestop,middle,high,high
train,13189,onestop,middle,high,high
train,13190,onestop,middle,high,high
train,13191,onestop,middle,middle,middle
train,13192,onestop,middle,high,high
train,13193,onestop,middle,middle,middle
train,13194,onestop,middle,high,high
train,13195,onestop,middle,high,high
train,13196,onestop,middle,middle,middle
train,13197,onestop,middle,high,high
train,13198,onestop,middle,middle,middle
train,13199,onestop,middle,middle,middle
train,13200,onestop,middle,middle,middle
train,13201,onestop,middle,middle,middle
train,13202,onestop,middle,high,high
train,13203,onestop,middle,middle,middle
train,13204,onestop,middle,middle,middle
train,13205,onestop,middle,high,high
train,13206,onestop,middle,high,high
train,13207,onestop,middle,high,high
train,13208,onestop,middle,high,high
train,13209,onestop,middle,high,high
train,13210,onestop,middle,high,high
train,13211,onestop,middle,middle,middle
train,13212,onestop,middle,high,high
train,13213,onestop,middle,high,high
train,13214,onestop,middle,high,high
train,13215,onestop,middle,middle,middle
train,13216,onestop,middle,high,high
train,13217,onestop,middle,high,high
train,13218,onestop,middle,middle,middle
train,13219,onestop,middle,high,high
train,13220,onestop,middle,high,high
train,13221,onestop,middle,high,high
train,13222,onestop,middle,high,high
train,13223,onestop,middle,high,high
train,13224,onestop,middle,high,high
train,13225,onestop,middle,high,high
train,13226,onestop,middle,high,high
train,13227,onestop,middle,middle,middle
train,13228,onestop,middle,high,high
train,13229,onestop,middle,high,high
train,13230,onestop,middle,high,high
train,13231,onestop,middle,high,high
train,13232,onestop,middle,middle,middle
train,13233,onestop,middle,high,high
train,13234,onestop,middle,high,high
train,13235,onestop,middle,middle,middle
train,13236,onestop,middle,middle,middle
train,13237,onestop,middle,high,high
train,13238,onestop,middle,high,high
train,13239,onestop,middle,middle,middle
train,13240,onestop,middle,middle,middle
train,13241,onestop,middle,high,high
train,13242,onestop,middle,high,high
train,13243,onestop,middle,high,high
train,13244,onestop,middle,high,high
train,13245,onestop,middle,high,high
train,13246,onestop,middle,high,high
train,13247,onestop,middle,high,high
train,13248,onestop,middle,middle,middle
train,13249,onestop,middle,high,high
train,13250,onestop,middle,high,high
train,13251,onestop,middle,middle,middle
train,13252,onestop,middle,high,high
train,13253,onestop,middle,high,high
train,13254,onestop,middle,high,high
train,13255,onestop,middle,high,high
train,13256,onestop,middle,high,high
train,13257,onestop,middle,high,high
train,13258,onestop,middle,middle,middle
train,13259,onestop,middle,high,high
train,13260,onestop,middle,high,high
train,13261,onestop,middle,high,high
train,13262,onestop,middle,high,high
train,13263,onestop,middle,high,high
train,13264,onestop,middle,high,high
train,13265,onestop,middle,high,high
train,13266,onestop,middle,middle,middle
train,13267,onestop,middle,middle,middle
train,13268,onestop,middle,high,high
train,13269,onestop,middle,middle,middle
train,13270,onestop,middle,high,high
train,13271,onestop,middle,high,high
train,13272,onestop,middle,high,high
train,13273,onestop,middle,middle,middle
train,13274,onestop,middle,high,high
train,13275,onestop,middle,high,high
train,13276,onestop,middle,middle,middle
train,13277,onestop,middle,middle,middle
train,13278,onestop,middle,high,high
train,13279,onestop,middle,high,high
train,13280,onestop,middle,middle,middle
train,13281,onestop,middle,high,high
train,13282,onestop,middle,high,high
train,13283,onestop,middle,high,high
train,13284,onestop,middle,high,high
train,13285,onestop,middle,middle,middle
train,13286,onestop,middle,middle,middle
train,13287,onestop,middle,high,high
train,13288,onestop,middle,high,high
train,13289,onestop,middle,high,high
train,13290,onestop,middle,middle,middle
train,13291,onestop,middle,middle,middle
train,13292,onestop,middle,high,high
train,13293,onestop,middle,middle,middle
train,13294,onestop,middle,high,high
train,13295,onestop,middle,high,high
train,13296,onestop,middle,high,high
train,13297,onestop,middle,middle,middle
train,13298,onestop,middle,middle,middle
train,13299,onestop,middle,high,high
train,13300,onestop,middle,high,high
train,13301,onestop,middle,high,high
train,13302,onestop,middle,middle,middle
train,13303,onestop,middle,high,high
train,13304,onestop,middle,high,high
train,13305,onestop,middle,high,high
val,1599,onestop,elementary,middle,middle
val,1600,onestop,elementary,middle,middle
val,1601,onestop,elementary,middle,middle
val,1602,onestop,elementary,high,high
val,1603,onestop,elementary,middle,middle
val,1604,onestop,elementary,high,high
val,1605,onestop,elementary,middle,middle
val,1606,onestop,elementary,middle,middle
val,1607,onestop,elementary,middle,middle
val,1608,onestop,elementary,middle,middle
val,1609,onestop,elementary,middle,middle
val,1610,onestop,elementary,high,high
val,1611,onestop,elementary,middle,middle
val,1612,onestop,elementary,high,high
val,1613,onestop,elementary,high,high
val,1614,onestop,elementary,high,high
val,1615,onestop,elementary,high,high
val,1616,onestop,elementary,middle,middle
val,1617,onestop,high,high,high
val,1618,onestop,high,high,high
val,1619,onestop,high,high,high
val,1620,onestop,high,high,high
val,1621,onestop,high,high,high
val,1622,onestop,high,high,high
val,1623,onestop,high,high,high
val,1624,onestop,high,high,high
val,1625,onestop,high,high,high
val,1626,onestop,high,high,high
val,1627,onestop,high,high,high
val,1628,onestop,high,high,high
val,1629,onestop,high,high,high
val,1630,onestop,high,high,high
val,1631,onestop,high,high,high
val,1632,onestop,high,high,high
val,1633,onestop,high,high,high
val,1634,onestop,high,high,high
val,1635,onestop,middle,high,high
val,1636,onestop,middle,middle,middle
val,1637,onestop,middle,middle,middle
val,1638,onestop,middle,high,high
val,1639,onestop,middle,high,high
val,1640,onestop,middle,middle,middle
val,1641,onestop,middle,high,high
val,1642,onestop,middle,high,high
val,1643,onestop,middle,high,high
val,1644,onestop,middle,high,high
val,1645,onestop,middle,high,high
val,1646,onestop,middle,middle,middle
val,1647,onestop,middle,high,high
val,1648,onestop,middle,middle,middle
val,1649,onestop,middle,middle,middle
val,1650,onestop,middle,high,high
val,1651,onestop,middle,high,high
val,1652,onestop,middle,high,high
test,1599,onestop,elementary,high,high
test,1600,onestop,elementary,high,high
test,1601,onestop,elementary,middle,middle
test,1602,onestop,elementary,middle,middle
test,1603,onestop,elementary,middle,middle
test,1604,onestop,elementary,high,high
test,1605,onestop,elementary,middle,middle
test,1606,onestop,elementary,high,high
test,1607,onestop,elementary,high,high
test,1608,onestop,elementary,middle,middle
test,1609,onestop,elementary,high,high
test,1610,onestop,elementary,middle,middle
test,1611,onestop,elementary,high,high
test,1612,onestop,elementary,middle,middle
test,1613,onestop,elementary,high,high
test,1614,onestop,elementary,middle,middle
test,1615,onestop,elementary,middle,middle
test,1616,onestop,elementary,middle,middle
test,1617,onestop,high,high,high
test,1618,onestop,high,high,high
test,1619,onestop,high,high,high
test,1620,onestop,high,high,high
test,1621,onestop,high,high,high
test,1622,onestop,high,high,high
test,1623,onestop,high,high,high
test,1624,onestop,high,high,high
test,1625,onestop,high,middle,middle
test,1626,onestop,high,high,high
test,1627,onestop,high,high,high
test,1628,onestop,high,high,high
test,1629,onestop,high,high,high
test,1630,onestop,high,high,high
test,1631,onestop,high,high,high
test,1632,onestop,high,high,high
test,1633,onestop,high,high,high
test,1634,onestop,high,high,high
test,1635,onestop,middle,high,high
test,1636,onestop,middle,high,high
test,1637,onestop,middle,high,high
test,1638,onestop,middle,middle,middle
test,1639,onestop,middle,high,high
test,1640,onestop,middle,high,high
test,1641,onestop,middle,high,high
test,1642,onestop,middle,high,high
test,1643,onestop,middle,middle,middle
test,1644,onestop,middle,high,high
test,1645,onestop,middle,high,high
test,1646,onestop,middle,high,high
test,1647,onestop,middle,high,high
test,1648,onestop,middle,high,high
test,1649,onestop,middle,high,high
test,1650,onestop,middle,high,high
test,1651,onestop,middle,high,high
test,1652,onestop,middle,high,high
