orig_split,orig_idx,source_dataset,education_level,llm_judge_label,judge_raw_response
ood_synthetic,41,synthetic,elementary,elementary,elementary
ood_synthetic,42,synthetic,elementary,elementary,elementary
ood_synthetic,43,synthetic,elementary,elementary,elementary
ood_synthetic,44,synthetic,elementary,elementary,elementary
ood_synthetic,45,synthetic,elementary,elementary,elementary
ood_synthetic,46,synthetic,elementary,elementary,elementary
ood_synthetic,47,synthetic,elementary,elementary,elementary
ood_synthetic,48,synthetic,elementary,elementary,elementary
ood_synthetic,49,synthetic,elementary,elementary,elementary
ood_synthetic,50,synthetic,middle,middle,middle
ood_synthetic,51,synthetic,middle,high,high
ood_synthetic,52,synthetic,middle,high,high
ood_synthetic,53,synthetic,middle,middle,middle
ood_synthetic,54,synthetic,middle,middle,middle
ood_synthetic,55,synthetic,middle,middle,middle
ood_synthetic,56,synthetic,middle,middle,middle
ood_synthetic,57,synthetic,middle,middle,middle
ood_synthetic,58,synthetic,middle,middle,middle
ood_synthetic,59,synthetic,middle,middle,middle
ood_synthetic,60,synthetic,middle,middle,middle
ood_synthetic,61,synthetic,middle,high,high
ood_synthetic,62,synthetic,middle,high,high
ood_synthetic,63,synthetic,middle,high,high
ood_synthetic,64,synthetic,middle,middle,middle
ood_synthetic,65,synthetic,middle,middle,middle
ood_synthetic,66,synthetic,middle,middle,middle
ood_synthetic,67,synthetic,middle,middle,middle
ood_synthetic,68,synthetic,middle,middle,middle
ood_synthetic,69,synthetic,middle,middle,middle
ood_synthetic,70,synthetic,middle,middle,middle
ood_synthetic,71,synthetic,middle,middle,middle
ood_synthetic,72,synthetic,middle,middle,middle
ood_synthetic,73,synthetic,middle,middle,middle
ood_synthetic,74,synthetic,middle,middle,middle
ood_synthetic,75,synthetic,middle,middle,middle
ood_synthetic,76,synthetic,middle,middle,middle
ood_synthetic,77,synthetic,middle,middle,middle
ood_synthetic,78,synthetic,middle,middle,middle
ood_synthetic,79,synthetic,middle,middle,middle
ood_synthetic,80,synthetic,middle,middle,middle
ood_synthetic,81,synthetic,middle,middle,middle
ood_synthetic,82,synthetic,middle,middle,middle
ood_synthetic,83,synthetic,middle,middle,middle
ood_synthetic,84,synthetic,middle,middle,middle
ood_synthetic,85,synthetic,middle,middle,middle
ood_synthetic,86,synthetic,middle,middle,middle
ood_synthetic,87,synthetic,middle,middle,middle
ood_synthetic,88,synthetic,middle,middle,middle
ood_synthetic,89,synthetic,middle,middle,middle
ood_synthetic,90,synthetic,middle,middle,middle
ood_synthetic,91,synthetic,middle,middle,middle
ood_synthetic,92,synthetic,middle,middle,middle
ood_synthetic,93,synthetic,middle,middle,middle
ood_synthetic,94,synthetic,middle,middle,middle
ood_synthetic,95,synthetic,middle,middle,middle
ood_synthetic,96,synthetic,middle,middle,middle
ood_synthetic,97,synthetic,middle,middle,middle
ood_synthetic,98,synthetic,middle,middle,middle
ood_synthetic,99,synthetic,middle,middle,middle
ood_synthetic,100,synthetic,high,high,high
ood_synthetic,101,synthetic,high,high,high
ood_synthetic,102,synthetic,high,high,high
ood_synthetic,103,synthetic,high,high,high
ood_synthetic,104,synthetic,high,high,high
ood_synthetic,105,synthetic,high,high,high
ood_synthetic,106,synthetic,high,high,high
ood_synthetic,107,synthetic,high,high,high
ood_synthetic,108,synthetic,high,high,high
ood_synthetic,109,synthetic,high,high,high
ood_synthetic,110,synthetic,high,high,high
ood_synthetic,111,synthetic,high,high,high
ood_synthetic,112,synthetic,high,high,high
ood_synthetic,113,synthetic,high,high,high
ood_synthetic,114,synthetic,high,high,high
ood_synthetic,115,synthetic,high,high,high
ood_synthetic,116,synthetic,high,high,high
ood_synthetic,117,synthetic,high,high,high
ood_synthetic,118,synthetic,high,high,high
ood_synthetic,119,synthetic,high,high,high
ood_synthetic,120,synthetic,high,high,high
ood_synthetic,121,synthetic,high,high,high
ood_synthetic,122,synthetic,high,high,high
ood_synthetic,123,synthetic,high,high,high
ood_synthetic,124,synthetic,high,high,high
ood_synthetic,125,synthetic,high,high,high
ood_synthetic,126,synthetic,high,high,high
ood_synthetic,127,synthetic,high,high,high
ood_synthetic,128,synthetic,high,high,high
ood_synthetic,129,synthetic,high,high,high
ood_synthetic,130,synthetic,high,high,high
ood_synthetic,131,synthetic,high,high,high
ood_synthetic,132,synthetic,high,high,high
ood_synthetic,133,synthetic,high,high,high
ood_synthetic,134,synthetic,high,high,high
ood_synthetic,135,synthetic,high,high,high
ood_synthetic,136,synthetic,high,high,high
ood_synthetic,137,synthetic,high,high,high
ood_synthetic,138,synthetic,high,high,high
ood_synthetic,139,synthetic,high,high,high
ood_synthetic,140,synthetic,high,high,high
ood_synthetic,141,synthetic,high,high,high
ood_synthetic,142,synthetic,high,high,high
ood_synthetic,143,synthetic,high,high,high
ood_synthetic,144,synthetic,high,high,high
ood_synthetic,145,synthetic,high,high,high
ood_synthetic,146,synthetic,high,high,high
ood_synthetic,147,synthetic,high,high,high
ood_synthetic,148,synthetic,high,high,high
ood_synthetic,149,synthetic,high,high,high
